,Unnamed: 0,Likes,Dislikes,Views,Comments,Title,Category_id,Tags,Written_day,Written_time
5093,5093,2346,,847755,76,Gà KFC New York Chua Cay mới,Howto & Style,"['KFC', 'gà rán', 'ngon', 'món ngon', 'thức ăn nhanh']",2016-06-11,16:50:51
5094,5094,879,,404471,25,KFC_99K,Howto & Style,,2016-03-24,16:26:38
5095,5095,39,,38818,2,Trưa nay ăn gì 2016_Miền Bắc_Clip 2,Howto & Style,,2016-01-11,21:40:24
5096,5096,29,,14924,1,Trưa nay ăn gì 2016_Miền Nam_Clip 1,Howto & Style,,2016-01-11,21:40:24
5097,5097,44,,39320,1,Trưa nay ăn gì 2016_Miền Nam_Clip 2,Howto & Style,,2016-01-11,21:40:24
5098,5098,42,,20091,1,Trưa nay ăn gì 2016_Miền Bắc_Clip 1,Howto & Style,,2016-01-11,21:40:24
5099,5099,969,,366331,21,Gà Zòn Tiêu Chanh KFC mới! (2),Howto & Style,"['gà rán', 'KFC', 'gà giòn', 'ngon', 'thức ăn nhanh', 'món ngon']",2015-11-21,06:59:03
5100,5100,2222,,779451,36,Gà Zòn Tiêu Chanh KFC mới!  (1),Howto & Style,"['gà rán', 'gà giòn', 'KFC', 'gà ngon', 'thức ăn nhanh', 'món ngon', 'tiêu chanh']",2015-11-21,06:58:37
5101,5101,149,,61851,20,KFC Gà Quay Tiêu chưa mở đã thèm,Howto & Style,,2015-10-29,17:50:32
5102,5102,212,,101909,29,Khoai Tây Lắc của KFC- Vị Ngon Khó Cưỡng,Howto & Style,,2015-10-05,18:30:45
5103,5103,48,,17636,25,KFC Thơm Ngây Ngất Ngon Khó Cưỡng,Howto & Style,,2015-09-07,21:34:46
5104,5104,458,,164930,11,Gà Zòn Húng Quế mới từ KFC (15's),Howto & Style,"['gà rán', 'gà ngon', 'kfc', 'nhà hàng', 'thức ăn ngon', 'Basil (Food)', 'húng quế']",2015-08-31,20:19:16
5105,5105,788,,356871,20,Gà Zòn Húng Quế mới từ KFC!,Howto & Style,"['gà', 'kfc', 'gà rán', 'ngon', 'nhà hàng', 'gà ngon', 'Basil (Food)']",2015-08-31,20:16:22
5106,5106,174,,93319,9,KFC Phô Mai Viên,Howto & Style,,2015-08-10,21:27:50
5107,5107,50,,18652,5,Các Bước Tham Gia Cuộc Thi Phô Mai Viên,Howto & Style,,2015-08-08,01:13:35
5108,5108,212,,100630,5,"KFC - ""Trưa nay ăn gì?""",Howto & Style,,2015-07-30,16:08:16
5109,5109,139,,77275,11,"KFC - ""Trưa nay ăn gì""",Howto & Style,,2015-07-30,16:07:08
5110,5110,400,,115077,34,Thưởng thức gà quay tiêu của KFC,Howto & Style,,2015-07-08,23:56:34
5111,5111,695,,389744,40,"KFC ""Ăn Ngon Trúng Chắc""",Howto & Style,,2015-07-08,20:16:53
5112,5112,579,,318347,39,"KFC ""Mua bao nhiêu giảm bấy nhiêu""",Howto & Style,,2015-07-08,19:55:43
5113,5113,240,,147597,34,KFC Chewy Cheese,Howto & Style,,2015-07-08,18:29:48
5114,5114,3,,2588,0,Cuộc thi “Women – I love you” của KFC,Howto & Style,,2015-03-13,16:36:57
5115,5115,14,,10220,1,Nhảy với hiệu ứng ánh sáng LED (KFC SoGood Concert),Howto & Style,"['dance', 'led', 'nhảy', 'kfc', 'sogood', 'sân vận động quân khu 7', 'svđ qk7', 'nhảy đèn']",2015-02-13,21:04:27
5116,5116,733,,86426,41,Buông tay - Khởi My ft. La Thăng (KFC SoGood Concert),Howto & Style,"['khởi my', 'kfc', 'buông tay', 'nhóm la thăng', 'huy khánh', 'kelvin huy khánh', 'huy nam', 'huy nam huy khánh', 'sogood', 'gà rán', 'zoi']",2015-02-13,20:43:05
5117,5117,37,,16985,2,Mãi Mãi Bên Nhau Remix - Noo Phước Thịnh (KFC SoGood Concert),Howto & Style,"['noo', 'mãi mãi bên nhau', 'kfc', 'sogood', 'music']",2015-02-13,19:58:11
5118,5118,9,,1459,0,Dấu Mưa - Trung Quân Idol (KFC SoGood Concert),Howto & Style,"['trung quân', 'trung quân idol', 'dấu mưa', 'kfc', 'sogood']",2015-02-13,18:51:28
5119,5119,82,,8204,5,Như Những Phút Ban Đầu - Hoài Lâm (KFC SoGood Concert),Howto & Style,"['hoài lâm', 'kfc', 'sogood', 'như những phút ban đầu', 'lúa', 'gạo']",2015-02-13,18:13:51
5120,5120,55,,2159,5,"""Làm Cha"" by Hoài Lâm (KFC SoGood Concert)",Howto & Style,"['hoài lâm', 'làm cha', 'kfc', 'sogood', 'lúa', 'gạo']",2015-02-13,17:11:19
5121,5121,524,,61665,100,Liên khúc Mãi Yêu - Mỹ Tâm (KFC SoGood Concert),Howto & Style,"['mỹ tâm', 'myta', 'kfc', 'sogood', 'mãi yêu', 'music']",2015-02-13,00:22:01
5122,5122,1054,,160190,123,Như Một Giấc Mơ - Mỹ Tâm (KFC SoGood Concert),Howto & Style,"['mỹ tâm', 'kfc', 'sogood', 'myta', 'music']",2015-02-12,22:42:41
5123,5123,2,,978,0,Chuyện Mưa - Trung Quân Idol (KFC SoGood Concert),Howto & Style,"['trung quân', 'trung quân idol', 'kfc', 'sogood', 'gà rán']",2015-02-12,21:58:38
5124,5124,54,,10844,3,"Hari Won với ""Hoa Tuyết"" tại KFC SoGood Concert",Howto & Style,"['hari won', 'hoa tuyết', 'kfc', 'sogood', 'gà rán']",2015-02-12,20:15:37
5125,5125,6,,1285,0,Trót Yêu - Trung Quân Idol (KFC SoGood Concert),Howto & Style,"['trung quân idol', 'idol', 'trung quân', 'trót yêu', 'kfc', 'sogood', 'concert', 'music', 'nhạc', 'gà rán']",2015-02-12,18:43:58
5126,5126,49,,10574,6,Gạt Đi Nước Mắt - Noo Phước Thịnh (KFC SoGood Concert),Howto & Style,"['noo', 'kfc', 'sogood', 'gạt đi nước mắt', 'noo phước thịnh']",2015-02-12,18:02:06
5127,5127,272,,37778,65,Về Đâu Mái Tóc Người Thương - Hoài Lâm (KFC SoGood Concert),Howto & Style,"['hoài lâm', 'kfc', 'về đâu mái tóc người thương', 'sogood', 'music', 'ca nhạc', 'lúa', 'gạo']",2015-02-12,17:27:47
5128,5128,3815,,805954,319,"""Hey Boy"" - Khởi My tại KFC SoGood Concert",Howto & Style,"['khởi my', 'hey boy', 'kfc', 'sogood', 'music', 'âm nhạc']",2015-02-12,16:53:04
5129,5129,44,,14237,100,"Hà Hồ ""bùng cháy"" tại KFC SoGood Concert",Howto & Style,"['hồ ngọc hà', 'hà hồ', 'kfc', 'sogood', 'music', 'ca nhạc']",2015-02-11,22:41:33
5130,5130,59,,19487,5,Điệu nhảy cực kool của những chú gà KFC,Howto & Style,"['kfc', 'chicky', 'nhảy', 'sogood']",2015-02-11,21:07:36
5131,5131,550,,72840,79,Màn trình diễn của Mỹ Tâm tại KFC SoGood Concert,Howto & Style,"['my tam', 'mỹ tâm', 'KFC', 'kfc', 'gà rán', 'âm nhạc', 'đỉnh', 'sogood', 'music']",2015-02-10,18:38:48
5132,5132,6,,859,2,Kết Quả Minigame KFC Music Show,Howto & Style,,2015-01-29,23:56:49
5133,5133,23,,3714,65,Khám phá điều thú vị cùng KFC - Chap 2,Howto & Style,,2014-08-12,17:47:52
5134,5134,3493,,942351,648,Khám phá điều thú vị cùng KFC,Howto & Style,,2014-07-03,17:12:36
5135,5135,11,,3643,0,"Bóng lăn bóng lăn, cùng săn quà tặng - Chap 4",Howto & Style,,2014-06-18,00:46:45
5136,5136,8,,3469,0,"Bóng lăn bóng lăn, cùng săn quà tặng - Chap 3",Howto & Style,,2014-06-18,00:45:24
5137,5137,31,,10365,8,"Bóng lăn bóng lăn, cùng săn quà tặng - Chap 2",Howto & Style,,2014-06-18,00:43:55
5138,5138,9,,3394,0,"Bóng lăn bóng lăn, cùng săn quà tặng -- Chap 1",Howto & Style,,2014-06-18,00:41:39
5139,5139,78,,26446,252,Pha đi bóng và ghi bàn đỉnh cao của Ronaldo... Sưu tập trọn bộ 4 ly Ronaldo độc đáo tại KFC!!!,Howto & Style,"['ronaldo', 'CR7', 'gà rán', 'burger', 'ngon', 'world cup', 'brasil', 'brazil', 'bóng đá', 'fifa', 'Cristiano Ronaldo (Football Player)', 'ly ronaldo', 'cốc ronaldo', 'kfc vietnam', 'kfc ronaldo']",2014-05-28,18:41:56
5140,5140,40,,8635,201,KFC SHAKER đã chính thức xuất hiện!,Howto & Style,"['khoai lắc', 'khoai tây lắc', 'kfc', 'gà', 'gà rán', 'wasabi', 'phômai', 'cheese', 'ăn uống', 'nhà hàng', 'vui chơi', 'cuối tuần']",2014-04-12,04:27:16
5141,5141,51,,6542,436,Mua combo KFC nhận ngay vé xem Rio 2 tại CGV!,Howto & Style,"['Rio 2 (Film)', 'gà rán', 'kfc', 'ngon', 'cgv', 'megastar', 'lễ', '30/4']",2014-04-04,19:06:40
5142,5142,24,,4239,1,Mua combo KFC nhận ngay vé xem Rio 2 tại CGV!,Howto & Style,"['Rio', 'gà rán', 'ngon', 'cgv', 'megastar', 'vẹt', 'blu', 'kfc']",2014-03-31,05:54:34
5143,5143,37,,7492,0,Trình diễn tranh cát KFC Vietnam,Howto & Style,"['KFC', 'gà', 'gà rán', 'ngon', 'burger', 'fastfood', 'vietnam', 'thức ăn nhanh']",2014-03-14,17:29:01
5144,5144,43,,4364,1,KFC Christmas!!!,Howto & Style,"['christmas', ""x'mas"", 'gà', 'kfc', 'gà rán', 'ngon', 'vui chơi', 'giáng sinh', 'happy', 'new year', 'burger']",2013-12-19,23:02:24
5145,5145,187,,47527,10,Gà quay tiêu KFC mới!,Howto & Style,"['Gà rán', 'gà quay tiêu', 'kfc', 'tiêu đen', 'ngon', 'thức ăn nhanh', 'nhà hàng', 'gà quay', 'gà']",2013-12-04,22:58:49
5146,5146,21,,8877,2,Digital Menu - Thực đơn điện tử tại KFC,Howto & Style,"['kfc', 'gà rán', 'ngon', 'thức ăn nhanh']",2013-11-08,17:37:49
5147,5147,104,,27446,260,"Hà Anh Tuấn & Kimmese Làm Nhân Viên Fastfood   Hà Anh Tuấn, Kimmese Video chất lượng HD NhacCuaTui c",Gaming,,2013-07-30,00:01:28
5148,5148,28,,5589,6,Chicken dance - Biệt Đội KFC 25/8/2012.AVI,Gaming,"['dance', 'kfc', 'gà', 'biệt đội']",2012-08-29,16:54:17
5149,5149,563,,249164,11,KFC Big 'n Juicy - TVC,Travel & Events,"['Cuisine', '30s', 'Master']",2012-05-29,16:10:40
5150,5150,4441,,2199811,69,KFC Big 'n Juicy và Nem - TVC,Travel & Events,"['KFC', 'Gà quay', 'Giấy bạc']",2012-05-22,16:41:14
5151,5151,875,,247765,0,Có những cái nhỏ đến bất ngờ và có những cái lớn đến bất ngờ,Travel & Events,"['KFC', 'Final']",2012-05-22,16:25:20
5152,5152,45,,8547,6,Biệt đội KFC - Xmas 2011,Travel & Events,"['kfc;', 'vietnam;', 'swat;', 'charity;', 'friends']",2012-01-10,11:50:02
5153,5153,2073,,926518,68,KFC Gà Giòn Lá Chanh Lover Park,Entertainment,"['Gà Giòn Lá Chanh', 'ga gion la chanh', 'gà giòn lá chanh', 'ga kfc', 'Ga KFC', 'KFC', 'KFC Viet Nam']",2011-10-20,22:33:31
5154,5154,27094,,11045801,1255,KFC Gà Giòn Lá Chanh Flooded Street,Entertainment,"['Gà Giòn Lá Chanh', 'gà giòn lá chanh', 'ga gion la chanh', 'Ga Gion La Chanh', 'ga kfc', 'ga KFC', 'KFC Viet Nam', 'kfc viet nam', 'ga ran']",2011-10-20,22:26:06
5155,5155,745,,234776,38,KFC Gà Giòn Lá Chanh Chihuahua,Entertainment,"['Gà Giòn Lá Chanh', 'gà giòn lá chanh', 'ga gion la chanh', 'Ga Gion La Chanh', 'ga KFC', 'ga kfc', 'KFC Vietnam', 'Funny', 'clip vui']",2011-10-20,22:18:09
5156,5156,33,,5369,4,Funny KFC commercial,Entertainment,"['Funny', 'KFC', 'commercial']",2011-07-29,18:39:43
5157,5157,2764,,671074,34,Funny Round 1,Entertainment,"['Funny', 'Round', '1']",2011-07-29,18:37:21
5158,5158,11907,,3605865,231,Funny round 2,Entertainment,"['Funny', 'round', '2']",2011-07-29,18:37:05
5159,5159,31876,,12458850,539,Funny round 3,Entertainment,"['Funny', 'round', '3']",2011-07-29,18:36:34
5160,5160,94,,13477,4,Funny Vietnamese Commerical (KFC),Entertainment,"['Funny', 'Vietnamese', 'Commerical', 'KFC']",2011-07-29,18:35:54
5161,5161,27,,6251,2,KFC Commercial - Can i have a bite,Entertainment,"['KFC', 'Commercial', 'Can', 'i', 'have', 'a', 'bite']",2011-07-29,18:35:48
5162,5162,44,,5431,1,So good - with everybody,Entertainment,"['So', 'good', '2011']",2011-07-29,09:14:21
5163,5163,36,,4464,3,Official KFC So Good Ad One Big Family.FLV,Entertainment,"['Official', 'KFC', 'So', 'Good', 'Ad', 'One', 'Big', 'Family']",2011-07-29,09:07:20
5164,5164,95,,18255,3,"KFC Philippines ""SO GOOD"" 2011 TVC",Entertainment,"['So', 'Good']",2011-07-29,09:01:35
5165,5165,104,,18139,6,KFC EZ Menu TVC  2011 - Version 3,Entertainment,"['KFC', 'SPLASH', 'VER', 'SOUTH', '15S']",2011-05-10,00:43:21
5166,5166,140,,19860,14,KFC EZ Menu TVC  2011 - Version 2,Entertainment,"['kfc', 'ez menu', 'tvc', 'commercial', 'kfc vietnam']",2011-05-10,00:41:24
5167,5167,295,,41690,84,KFC EZ Menu TVC 2011 - Version 1,Entertainment,"['kfc', 'ez menu', 'kfc vietnam', 'tvc', 'commercial', 'fast food']",2011-05-10,00:37:36
5168,5168,21,,38655,2,"BỮA TRƯA SIÊU ĐÃ, GIÁ CẢ SIÊU HỜI",People & Blogs,,2022-11-14,23:06:57
5169,5169,36,,90928,1,GÀ XỐT NHẬT CHIKOYAKI – BÙNG NỔ CỰC CHILL!!!,People & Blogs,,2022-10-17,22:44:47
5170,5170,105,,42687,9,BỮA TRƯA GỌN GÀNG CÙNG COMBO BỮA TRƯA SIÊU HỜI!!,People & Blogs,,2022-08-09,18:00:03
5171,5171,88,,49852,8,KFC VIỆT NAM - 25 NĂM GIÒN RỤM ĐI MUÔN NƠI!,People & Blogs,,2022-07-07,19:01:48
5172,5172,345,,124821,20,"Gà Xốt Nướng Tokbokki – Bùng Vị Giác, Ngon Ngơ Ngác!!",People & Blogs,,2022-04-22,18:04:50
5173,5173,130,,22183,4,"NGON GIÒN TẬN CỬA, CỬA NÀO KFC CŨNG GIAO!",People & Blogs,,2022-04-21,16:54:30
5174,5174,55,,8257,1,"NGON GIÒN TẬN CỬA, CỬA NÀO KFC CŨNG GIAO!",People & Blogs,,2022-04-21,01:15:37
5175,5175,205,,86508,27,"ĂN HÀNH, ĂN BỤI, ĂN NĂN...MÀ SAO CHẲNG BIẾT TRƯA NAY ĂN GÌ?",People & Blogs,,2022-02-15,23:24:59
5176,5176,209,,70773,17,"NGON GIÒN TẬN CỬA, CÙNG ĐÓN NĂM MỚI",People & Blogs,,2022-01-04,17:24:24
5177,5177,244,,93210,8,"GÀ XỐT SẢ - THƠM NGON ĐẬM ĐÀ, VỪA QUEN VỪA LẠ",People & Blogs,,2021-12-09,18:53:13
5178,5178,379,,128524,22,"COMBO GÀ BƠ TỎI, VỊ NGẤT NGÂY, DEAL HOT MÊ SAY!",People & Blogs,,2021-07-07,03:20:57
5179,5179,285,,133947,21,"ĂN HÀNH, ĂN BỤI, ĂN NĂN... MÀ SAO CHẲNG BIẾT TRƯA NAY ĂN GÌ?",People & Blogs,,2021-06-24,05:35:46
5180,5180,599,,112333,30,“LẠC” VÀO XỨ TRUNG ĐÔNG CÙNG MÓN MỚI PITACO,People & Blogs,,2020-10-29,21:22:35
5181,5181,321,,68013,9,MĂM GÀ XỐT XANH - NHẢY THẬT PHONG CÁCH CÙNG KFC!,People & Blogs,,2020-09-29,23:39:58
5182,5182,318,,64302,14,"ĂN SANG CHỈ TỪ 35K, CHỌN LIỀN BỮA TRƯA TIẾT KIỆM KFC",People & Blogs,,2020-09-17,18:44:23
5183,5183,182,,61160,3,“BOM TẤN” KHÔNG CHỪA 1 AI,People & Blogs,,2020-09-14,16:01:06
5184,5184,131,,57872,3,"“SIÊU PHẨM” TRỞ LẠI, MĂM KHÔNG CẦN NGẠI!",People & Blogs,,2020-09-08,01:23:17
5185,5185,172,,41933,4,"GÀ GIÁ “SỐC” 18K/MIẾNG ĐÃ TRỞ LẠI, VẪN NGON VÀ TIẾT KIỆM NHƯ XƯA!",People & Blogs,,2020-07-20,22:00:16
5186,5186,356,,62374,12,MENU “BỮA TRƯA TIẾT KIỆM” CÓ THÊM MÓN MỚI: GÀ BÍT-TẾT XỐT TIÊU ĐEN,People & Blogs,,2020-05-21,18:18:27
5187,5187,194,,51525,9,NGÂY NGẤT GÀ HOÀNG KIM!,People & Blogs,,2020-05-15,23:50:44
5188,5188,274,,33345,12,CONTACTLESS DELIVERY - COMPLETELY SAFE!,People & Blogs,,2020-03-28,03:12:05
5189,5189,238,,250357,10,GIAO HÀNG KHÔNG TIẾP XÚC (CONTACTLESS DELIVERY) - AN TOÀN TUYỆT ĐỐI!,People & Blogs,,2020-03-28,03:03:54
5190,5190,440,,99882,14,Bữa trưa siêu tiện lợi cứ KFC mà xơi,People & Blogs,,2020-02-11,21:36:57
5191,5191,159,,41185,0,TRƯA NAY ĂN GÌ GỌI TÊN CƠM GÀ NƯỚNG KIM CHI,People & Blogs,,2019-12-04,22:26:44
5192,5192,118,,37485,2,"MÃ K-SHARE TRAO TAY, CUỐI NĂM NAY MÌNH LẠI TRI KỶ",Howto & Style,,2019-12-02,20:35:13
5193,5193,109,,31289,4,"CÓ KFC PARTY, SINH NHẬT VUI HẾT Ý!",Howto & Style,"['KFC', 'kfc việt nam']",2019-11-04,23:06:54
5194,5194,68,,21483,0,SINH NHẬT TƯNG BỪNG CÙNG KFC PARTY!,Howto & Style,"['KFC', 'kfc việt nam']",2019-11-04,23:06:48
5195,5195,233,,61187,12,CHUYỆN TÌNH SUCHII - MR & MRS XỐT HÀN PHÔ-MAI!,Howto & Style,,2019-10-15,20:29:42
5196,5196,667,,143099,22,"Chizza, 100% Đế Là Gà - Vị Rong Biển Mới",Howto & Style,,2019-03-18,20:56:28
5197,5197,620,,84562,27,BỮA NÀO SAO KHÔNG PHẢI LÀ BỮA NAY?,Howto & Style,['#KFCVietnam #KFCThankYou #KThank #GuiLoiTriAn #TriAnChangNgaiNgan'],2018-12-14,18:21:47
5198,5198,346,,91599,12,"Menu Trưa Nay Ăn Gì chuẩn ngon, chỉ 35k",Howto & Style,['#KFC #KFCVietNam #TruaNayAnG'],2018-10-22,18:55:43
5199,5199,424,,87264,13,"GÀ KFC DOUBLE DIP MỚI - 2 LẦN CHẤM, 4 LẦN VUI!",Howto & Style,"['KFC', 'KFCVietnam', 'DoubleDip', '2 lần chấm 4 lần vui', 'thêm Vị Thêm Vui']",2018-09-22,17:07:30
5200,5200,1106,,188563,47,TRƯA ĂN GÌ ĐÂY? LƯỢN NGAY VÀO KFC,Howto & Style,['#KFC #KFCVietnam #Truanayangi'],2018-07-31,17:10:57
5201,5201,763,,203655,50,"“GÀ KẸP ZINBO” MỚI TỪ KFC: BURGER KHÔNG BÁNH CHỈ GÀ, SIÊU ĐỘC SIÊU NGON!",Howto & Style,"['KFC', 'KFCVietnam', 'GàKẹpZinbo']",2018-06-24,00:22:14
5202,5202,3900,,1022968,328,TRƯA NAY ĂN GÌ? HÃY NHỚ CƠM GÀ KFC!,Howto & Style,,2018-05-14,16:27:49
5203,5203,901,,242331,108,KHÁM PHÁ SIÊU PHẨM GÀ VẢY BẮP SỐT BƠ KFC MỚI!,Howto & Style,,2018-05-07,18:06:54
5204,5204,7129,,2208388,253,Gà Okonomi Vảy Cá Ngừ - Ăn Gà KFC theo phong cách Nhật,Howto & Style,,2017-12-21,00:30:30
5205,5205,338,,84567,22,Gà Okonomi Vảy Cá Ngừ - Món ngon bất ngờ từ Nhật Bản,Howto & Style,,2017-12-20,23:58:29
5206,5206,135,,88471,15,KFC Khuyến Mãi 20 Năm Vàng,Howto & Style,,2017-11-22,17:13:43
5207,5207,177,,42473,16,KFC 20 Năm Vàng,Howto & Style,,2017-11-21,00:14:40
5208,5208,336,,272352,14,Combo 49K – Tiết kiệm tối đa,Howto & Style,,2017-08-28,17:22:39
5209,5209,2883,,741845,118,KFC – Chizza Chizza,Howto & Style,"['kfc', 'chizza', 'gà rán', 'gà kfc', 'chizza song']",2017-03-29,23:43:50
5210,5210,6841,,2435931,312,KFC Chizza – Pizza không bột chỉ gà; 100% đế là gà (1),Howto & Style,,2017-03-16,16:50:43
5211,5211,171,,66509,2,Trưa Nay Ăn Gì? Menu mới 2017 (a1),Howto & Style,,2017-03-15,18:33:44
5212,5212,107,,54044,5,Trưa Nay Ăn Gì? Menu mới 2017 (b2),Howto & Style,,2017-03-15,16:44:47
5213,5213,71,,31669,1,Trưa Nay Ăn Gì? Menu mới 2017 (b1),Howto & Style,,2017-03-15,16:43:03
5214,5214,88,,39272,2,Trưa Nay Ăn Gì? Menu mới 2017 (a2),Howto & Style,,2017-03-15,16:39:13
5215,5215,27331,,6738560,1700,"Đến KFC, bạn sẽ được phục vụ như thế nào?",Howto & Style,"['kfc', 'gà rán', 'kfc viet nam', 'thức ăn nhanh']",2017-01-10,16:47:26
5216,5216,1642,,655014,38,"Gà Sốt BBQ Hàn Quốc - Vị Ngọt Ngào, Vỏ Giòn Tan (Miền Bắc)",Howto & Style,"['kfc', 'gà rán', 'gà kfc', 'gà hàn quốc', 'gà sốt bbq']",2016-12-05,18:42:24
5217,5217,1194,,446379,40,"Gà Sốt BBQ Hàn Quốc - Vị Ngọt Ngào, Vỏ Giòn Tan (Miền Nam)",Howto & Style,"['kfc', 'gà rán', 'gà kfc', 'gà hàn quốc', 'gà sốt bbq']",2016-12-05,18:42:24
5218,5218,76170,,18013390,4971,Khám phá dầu ăn KFC!!!,Howto & Style,,2016-09-06,18:40:39
5219,5219,1444,,585203,27,"KFC - Combo 99K - Ăn phủ phê, giá miễn chê - Miền Nam",Howto & Style,,2016-08-11,18:30:04
5220,5220,376,,201025,13,"KFC - Combo 99K - Ăn phủ phê, giá miễn chê - Miền Bắc",Howto & Style,,2016-08-11,18:25:32
5221,5221,12959,,2375557,1033,Khoai KFC được lấy từ đâu?,Howto & Style,"['kfc', 'khoai tay chien', 'khoai tay kfc', 'kfc viet nam']",2016-07-17,04:20:46
5222,5222,78,,36370,2,Trưa Nay Ăn Gì? 2016 (a2),Howto & Style,,2016-07-01,21:56:51
5223,5223,129,,48889,3,Trưa Nay Ăn Gì? 2016 (a1),Howto & Style,,2016-07-01,21:54:12
5224,5224,81,,40902,1,Trưa Nay Ăn Gì? 2016 (b2),Howto & Style,,2016-07-01,21:54:12
5225,5225,129,,52336,0,Trưa Nay Ăn Gì? 2016 (b1),Howto & Style,,2016-07-01,21:54:12
5226,5226,3888,,892855,179,Truy tìm xuất xứ của rau KFC!,Howto & Style,,2016-06-22,21:47:26
5227,5227,15408,,3985004,1331,Gà KFC có xuất xứ từ đâu?,Howto & Style,"['kfc', 'gà rán', 'ngon', 'sạch', 'thực phẩm sạch']",2016-06-22,21:41:28
5228,5228,333,,79582,2,Gà KFC New York Chua Cay mới!,Howto & Style,"['KFC', 'gà rán', 'món ngon', 'thức ăn nhanh', 'cuối tuần']",2016-06-11,17:07:50
5229,5229,2346,,847755,76,Gà KFC New York Chua Cay mới,Howto & Style,"['KFC', 'gà rán', 'ngon', 'món ngon', 'thức ăn nhanh']",2016-06-11,16:50:51
5230,5230,879,,404471,25,KFC_99K,Howto & Style,,2016-03-24,16:26:38
5231,5231,39,,38818,2,Trưa nay ăn gì 2016_Miền Bắc_Clip 2,Howto & Style,,2016-01-11,21:40:24
5232,5232,29,,14924,1,Trưa nay ăn gì 2016_Miền Nam_Clip 1,Howto & Style,,2016-01-11,21:40:24
5233,5233,44,,39320,1,Trưa nay ăn gì 2016_Miền Nam_Clip 2,Howto & Style,,2016-01-11,21:40:24
5234,5234,42,,20091,1,Trưa nay ăn gì 2016_Miền Bắc_Clip 1,Howto & Style,,2016-01-11,21:40:24
5235,5235,969,,366331,21,Gà Zòn Tiêu Chanh KFC mới! (2),Howto & Style,"['gà rán', 'KFC', 'gà giòn', 'ngon', 'thức ăn nhanh', 'món ngon']",2015-11-21,06:59:03
5236,5236,2222,,779451,36,Gà Zòn Tiêu Chanh KFC mới!  (1),Howto & Style,"['gà rán', 'gà giòn', 'KFC', 'gà ngon', 'thức ăn nhanh', 'món ngon', 'tiêu chanh']",2015-11-21,06:58:37
5237,5237,149,,61851,20,KFC Gà Quay Tiêu chưa mở đã thèm,Howto & Style,,2015-10-29,17:50:32
5238,5238,212,,101909,29,Khoai Tây Lắc của KFC- Vị Ngon Khó Cưỡng,Howto & Style,,2015-10-05,18:30:45
5239,5239,48,,17636,25,KFC Thơm Ngây Ngất Ngon Khó Cưỡng,Howto & Style,,2015-09-07,21:34:46
5240,5240,458,,164930,11,Gà Zòn Húng Quế mới từ KFC (15's),Howto & Style,"['gà rán', 'gà ngon', 'kfc', 'nhà hàng', 'thức ăn ngon', 'Basil (Food)', 'húng quế']",2015-08-31,20:19:16
5241,5241,788,,356871,20,Gà Zòn Húng Quế mới từ KFC!,Howto & Style,"['gà', 'kfc', 'gà rán', 'ngon', 'nhà hàng', 'gà ngon', 'Basil (Food)']",2015-08-31,20:16:22
5242,5242,174,,93319,9,KFC Phô Mai Viên,Howto & Style,,2015-08-10,21:27:50
5243,5243,50,,18652,5,Các Bước Tham Gia Cuộc Thi Phô Mai Viên,Howto & Style,,2015-08-08,01:13:35
5244,5244,212,,100630,5,"KFC - ""Trưa nay ăn gì?""",Howto & Style,,2015-07-30,16:08:16
5245,5245,139,,77275,11,"KFC - ""Trưa nay ăn gì""",Howto & Style,,2015-07-30,16:07:08
5246,5246,400,,115077,34,Thưởng thức gà quay tiêu của KFC,Howto & Style,,2015-07-08,23:56:34
5247,5247,695,,389744,40,"KFC ""Ăn Ngon Trúng Chắc""",Howto & Style,,2015-07-08,20:16:53
5248,5248,579,,318347,39,"KFC ""Mua bao nhiêu giảm bấy nhiêu""",Howto & Style,,2015-07-08,19:55:43
5249,5249,240,,147597,34,KFC Chewy Cheese,Howto & Style,,2015-07-08,18:29:48
5250,5250,3,,2588,0,Cuộc thi “Women – I love you” của KFC,Howto & Style,,2015-03-13,16:36:57
5251,5251,14,,10220,1,Nhảy với hiệu ứng ánh sáng LED (KFC SoGood Concert),Howto & Style,"['dance', 'led', 'nhảy', 'kfc', 'sogood', 'sân vận động quân khu 7', 'svđ qk7', 'nhảy đèn']",2015-02-13,21:04:27
5252,5252,733,,86426,41,Buông tay - Khởi My ft. La Thăng (KFC SoGood Concert),Howto & Style,"['khởi my', 'kfc', 'buông tay', 'nhóm la thăng', 'huy khánh', 'kelvin huy khánh', 'huy nam', 'huy nam huy khánh', 'sogood', 'gà rán', 'zoi']",2015-02-13,20:43:05
5253,5253,37,,16985,2,Mãi Mãi Bên Nhau Remix - Noo Phước Thịnh (KFC SoGood Concert),Howto & Style,"['noo', 'mãi mãi bên nhau', 'kfc', 'sogood', 'music']",2015-02-13,19:58:11
5254,5254,9,,1459,0,Dấu Mưa - Trung Quân Idol (KFC SoGood Concert),Howto & Style,"['trung quân', 'trung quân idol', 'dấu mưa', 'kfc', 'sogood']",2015-02-13,18:51:28
5255,5255,82,,8204,5,Như Những Phút Ban Đầu - Hoài Lâm (KFC SoGood Concert),Howto & Style,"['hoài lâm', 'kfc', 'sogood', 'như những phút ban đầu', 'lúa', 'gạo']",2015-02-13,18:13:51
