,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
284,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Thoa Bành,https://www.foody.vn/thanh-vien/kathythoa95,8.6,19/03/2016 ,Jollibee - Cộng Hòa,"Đồ ăn ở đây khá ngon,nhân viên nhiệt tình,gọi món nhanh,không phải chờ đợi lâu như các nới khác,do mình đi lúc váng người nên hông gian khá yên tĩnh và dễ chịu."
285,Gà rán và Mì Ý - Jollibee - Cộng Hòa,quốc thuận trịnh,https://www.foody.vn/thanh-vien/trinhquocthuan12a5,4.0,18/02/2016 ,Jollibee - Cộng Hòa,"Cực tiết kiệm tương. Mình thích ăn tương chua ngọt nhưng khi xin, nhân viên vâng dạ xong chỉ cho bịch tương ớt và tương cà. Trong khi mình gọi hai combo mì ý và cơm gà sốt cay. Nhiều lần như vậy.
Mì thì hay trong tình trạng khô khốc, nước sốt bò khô đặc lại.
Nhân viên giao hàng lễ phép lịch sự, chỉ đc cái này."
286,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Cloudy Smiley,https://www.foody.vn/thanh-vien/Myvan1529,7.0,07/01/2016 ,Jollibee - Cộng Hòa,"Nằm ngay gần khu vực gửi xe của Maximax CH nên gửi xong vào rất tiện & gần. Chổ này to, không gian thoáng sạch sẽ. Poster nhiều, trang trí noel cũng tạm đuợc. Nhân viên hơi thờ ơ, mình vào gần tới quầy order mà mới có 1 bạn chào, mặc dù đa số đang rảnh vì cửa hàng vắng khách.

Gọi phần cơm gà giòn cay 50k bao gồm soup & nước ngọt: cơm hơi khô, gà thì giòn, ít dầu, ít mỡ, chiên còn mềm ẩm bên trong nhưng theo khẩu vị mình thì phần sauce lại hơi ngọt, chắc làm cho hợp khẩu vị thông thường.

Khoai tây chiên 20k hơi bị mắc vì ít, khoảng tầm 15 cọng khoai à. Ban đầu kêu vị tảo biển nhưng do hết phải đổi sang vị phô mai, vị này thì ngọt quá, ăn không ngon, cũng không béo. Sau khi ăn gần xong thì có nv ra hỏi có muốn dùng các món trong ctr 10k không, mình mua thêm trà sữa thái, uống cũng ok"
287,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Hương Trương,https://www.foody.vn/thanh-vien/Truonghuong305,6.8,29/10/2015 ,Jollibee - Cộng Hòa,"Dễ tìm, không gian rộng rãi thoải mái có không gian riêng dành cho trẻ em vui chơi. Nhân viên dễ thương thân thiện. Giá cả cũng như bao quán khác cũng có các chương trình khuyến mãi. Tuy nhiên mì Ý với canh với sald trộn ở đây dở cực kì luôn"
288,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Trần Tâm,https://www.foody.vn/thanh-vien/trntm3558,7.4,13/10/2015 ,Ngon,"Ủng hộ Jollibee hơi bị nhiều, quán có cách trang trí trẻ trung thích hợp cho gia đình dẫn các em nhỏ theo ăn, đặc biệt rất thích hợp cho các em nhỏ đãi tiệc sinh nhật hay tổ chức họp lớp, nhóm... Jollibee có một nét rất riêng đối với kfc hay lotteria, gà chiên vàng giòn đẹp mắt, mình thích nhất là mỳ ý, hợp với khẩu vị người ăn, không như dạng ăn liền như ở ngoài thường bán. Theo mình nếu đi đông nên order theo combo vì rất tiện và số lượng không hề ít :) ăn phủ phê luôn. Sẽ ủng hộ dài dài luôn :)"
289,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Tinu Khanh,https://www.foody.vn/thanh-vien/buinhattuongkhanh,7.4,05/09/2015 ,Jollibee - Cộng Hòa,"Jollibee thì nổi tiếng rồi, mình chỉ xin nói thêm là jollibee Cộng Hoà thì ko gian rộng, tiện làm sn cho các bé. & xin update thêm các khuyến mãi mới của tháng này"
290,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Đỗ Ngọc Kim Cương,https://www.foody.vn/thanh-vien/kimcuong1993,8.4,11/08/2015 ,Jollibee,"Thích nhất mì ý ở đây, gà cũng ngon nữa.. Giá cả hợp lý, đang có chương trình cầm mấy cái khẩu hiệu của Jollibee tặng 1 cây kem.... Nhân viên nhiệt tình, vui vẻ.... Sẽ quay lại dài dài."
291,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Belle Le,https://www.foody.vn/thanh-vien/lethynguyenhao0610,7.0,05/08/2015 ,Ngon và hấp dẫn quá,"Khoai tây chiên của Jollibee là ngon nhất, giòn và giữ lâu, không như một vài chỗ rất mau mềm.
Gà tươi và có bột phủ giòn ớ mức vừa phải, chứ không có mùi hôi như là gà cũ và bột giòn phủ nhiều nên cứng như một số chỗ mình từng ăn.
Các phần ăn dạng cơm cũng tạm ổn, mì ý thì hơi ít, ăn có chút xíu là hết trơn. 
Kem ở đây rẻ chỉ có 3k nhưng mà ăn thấy không có nhiều đá.
Không gian ở đây là ổn hơn so với vài chi nhánh bên ngoài vì rộng và thoáng hơn."
292,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Alex Park,https://www.foody.vn/thanh-vien/alexpark0921,6.6,16/07/2015 ,Jollibee - Cộng Hòa,"Đến vì voucher

Gà thì bình thường, nếu so với kfc hay lotte thì còn thua, gà chiên không giòn, hơi mềm :( ăn không ngon lắm
Được cái tương ngon :))

Khoai tây phô mai ăn ok :)) cũng như mấy tiệm khác :))
Spaghetti ngon nhất ;)) sốt ngon ;) có thêm phô mai mên hết xảy :3

Được cái tiệm ngay mặt tiền dg lớn và tiệm cũng có không gian lớn nhưng có vẻ nhìn hơi cũ"
293,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Phạm HT,https://www.foody.vn/thanh-vien/hathanh444,8.6,26/03/2015 ,Mỳ ý ngon,"Lần thứ 2 ăn ở jollibee đó =))))
Mặc dù đã ráng, nhưng vẫn thua anh chị. Gà thậm chí còn bình thường hơn ở nhà làm bằng bột ajiquick :v cái tương nhìn cũng khác, tưởng ngon, hóa ra ăn cũng bình thường, k hề có gì đặc biệt
Chỉ có đúng mì ý là ngon nhất thôi.
Từ đầu lúc ra có cảm giác như là bò kho ý =)) mà lúc sau quen thấy cũng ngon :D
Nhân viên thì bao ngoan lun, có ng đi qua đi lại cung ""jollibee xin chào ạ"" liên tục :)"
294,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Vy Téo,https://www.foody.vn/thanh-vien/yayay_haha2012,8.2,02/03/2015 ,Ngon và hấp dẫn quá,"Lâu r k đi ăn Jollibee lại, toàn là KFC vs Lotte thôi :3 Thức ăn ngon, Gà ok, Mì í ok :3 Giá lại rẻ :3 Nchug là mình có 1 bữa ăn ngon ^^ Sẽ ghé lại!"
295,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Hà Minh Nguyệt,https://www.foody.vn/thanh-vien/Moonrise.Tomoko,8.0,21/02/2015 ,"Rẻ, nhân viên nhiệt tình","Nằm trong siêu thị markximart cộng hòa nên hơi bất tiện chút trong việc gửi xe, mà là hồi trước thôi, sau này jollibee mở thêm 1 cổng bên hông nữa nên ai ko đi siêu thị vẫn có thể vào ăn mà ko phải tốn công gửi xe trong siêu thị.
Nhân xét đầu tiên là nhân viên nhiệt tình, có chút hơi quá nhiệt tình làm mình ngại luôn ý, chào hỏi từ lúc tụi mình vô tới lúc ăn xong đi ra, liên tục giới thiệu đang có chương trình khuyến mãi này, món ăn mới kia. :))
Riêng jollibee thì mình thích nhất kem sữa tươi và món gà sài gòn sốt cay mới ra, kem sữa tươi ở đây ăn lạ và khác những chỗ khác lắm ý, gà sài gòn thì hơi mỡ một chút nhưng bù lại cay cay chua chua ngọt ngọt, khá ấn tượng, nhưng mình thấy mấy chỗ jollibee đều khá ít bán đùi gà, toàn má đùi và ức ko thôi, mình thì thích ăn đùi nhất nên hơi khó chịu. Hjx. Mà nói chung là gà ngon. Sốt chấm ở đây có thêm sốt chua ngọt khác biệt với lotte và kfc. :) mình thích sốt chua ngọt này nhất.
Sẽ quay lại jollibee nếu có cơ hội."
296,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Min Yong,https://www.foody.vn/thanh-vien/mjnrjn,7.8,01/01/2015 ,Ngon,"Gà sốt cay rất ngon. Trong hệ thống, thì Jollibee Cộng Hoà là bán phần ăn đầy đặn và nhất ( chắc do mới mở)"
297,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Quin Baozi ♥,https://www.foody.vn/thanh-vien/nguyenquynh18395,6.4,16/12/2014 ,Jollibee - Siêu Thị Maximark,"Theo mình ở đây món kem khá ngon, li nho nhỏ dễ thương. Còn gà thì ko đc ngon lắm :( Lớp bột ko ngon bằng KFC và Lotte. Chiên khá nhiều dầu. Giá rẻ hơn 1 xíu thôi. Tiệm rất vắng khách và nhìn hơi cũ :("
298,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Nhi Nhi,https://www.foody.vn/thanh-vien/ngocnhi41005,8.6,14/11/2014 ,Jollibee - Cộng Hòa,"Không gian rộng rãi, thoáng.
Không biết có cửa riêng nên tụi mình gửi xe siêu thị
Trước giờ không ăn gà rán ở đây lần nào,nay thấy hotdeal giảm giá,mua ăn thử,đúng là ngon tuyệt
Vô quán gặp chúw ong dễ thương hết biết,biết mình chụp hình nên làm duyên
Nói chung ở đây ngon,lần sau sẽ tới ăn nữa."
299,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Quỳnh Anh Nguyễn Ngọc,https://www.foody.vn/thanh-vien/qa.nguyen1985,7.8,09/11/2014 ,Gà vị ngon nhưng quá ít thịt...,"Order phần Rice Chicken 50K có gà sốt cay ngọt ngon nhưng tỉ lệ thịt so với xương và da là quá ít. Nước ngọt size lớn nhưng chỉ là size nhỏ so với popeyes thôi.
Salad kèm cơm ngon , chi nhánh này luôn luôn đông đúc nhưng món ăn ra cũng lẹ. Nói chung cảm thấy vừa miệng ^^"
300,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Thảo Mèo,https://www.foody.vn/thanh-vien/thao.meo.2908,5.8,07/10/2014 ,Jollibee - Siêu Thị Maximark,Ăn mì ngon à :(
301,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Strawberry Nguyen,https://www.foody.vn/thanh-vien/baongan808,7.2,06/10/2014 ,Jollibee - Cộng Hòa,"Hôm nay đi kêu phần combo 99k gồm 1 cơm gà, 1 mì Ý xốt bò bầm, 2 ly pepsi với 1 phần khoai tây chiên. Phần này 2 người ăn khá no và ít ngán. Tụi mình thêm 10k để đổi 2 ly pepsi lớn uống cho đã :)"
302,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Tuanla,https://www.foody.vn/thanh-vien/tutuluoi,7.6,08/09/2014 ,Cũng bình thường,"Gà ở đây nói rẻ hơn chỗ khác cũng không hẳn, vì miếng gà ở đây rất nhỏ, nhất là phần đùi. Lúc trước bạn mình làm ở đây đem về ăn riết, Mì Ý thì ăn ngon mà giá cũng hợp lý 28k/ phần.
Ở đây ngon nhất là gà sốt Chiliwing ăn với cơm trắng.
Đặc biệt có bán kem Sting, hay Kem Mirinda, Cam,Pepsi....mà mấy chỗ khác ít bán.
Quán cũng không đông khách lắm nếu không trùng dịp lễ nên phục vụ cũng nhanh gọn lẹ, và nhân viên cũng vui vẻ."
303,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Loads Of Food,https://www.foody.vn/thanh-vien/lof.vn,7.2,17/07/2014 ,Jollibee,"Vừa trưa nay có ghé mua phần mì mang về để ăn trưa. Một phần mì 28k thấy có vẻ ít nhưng ăn cũng khá no. Sốt cà có bò,xúc xích và phomai đút lò trộn lên ăn không thì hơi nhạt,mình phải thêm tí tương cà và ớt ăn mới vừa miệng
Nhân viên: khá lịch sự,phục vụ nhanh chắc do quán vắng
Không gian: máy lạnh mát mẻ,nhiều bàn,rộng rãi"
304,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Trân Nguyễn,https://www.foody.vn/thanh-vien/Shtranpt1190,6.6,08/07/2014 ,Jollibee - Siêu Thị Maximark,Cháu mình thúch ăn mì ý và gà rán mình dẫn đến đây ăn vì nó thích con ong thương hiệu của quán . Món ăn giá lại rẻ lại ngon .
305,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Trang Vũ,https://www.foody.vn/thanh-vien/habank9,6.8,24/06/2014 ,Đang có nhiều khuyến mãi hấp dẫn,"Đang có nhiều khuyến mãi với giá hấp dẫn. Giá khá rẻ cho 1 không gian thoáng mát, wifi mạnh. Có điều nhân viên phục vụ lâu quá. Gà và khoai cũng ngon."
306,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Nguyễn Mai,https://www.foody.vn/thanh-vien/nguoi_ban_solo2000,6.4,15/06/2014 ,Combo 99k,"Đang có khuyến mãi combo 99k gồm mì ý, cơm gà, 2miếng gà và 2 lon nước ngọt. Ăn 2người bao no và hơi ngon. Gà ướp mặn chắc để ăn kèm với tương ớt và tương cà ngọt, chủ yếu cho các bé nhỏ ăn. Mì ý vừa miệng, gà giòn nóng, cơm hơi nhão.
Phải gửi xe trong siêu thị rồi vào ăn, không gian rộng rãi, mát mẻ, có TV cho các bé nhỏ xem phim hoạt hình. Nhân viên lịch sự, muỗng nĩa vệ sinh. Nằm ngay siêu thị nên rất tiện lợi ăn xong là shopping luôn."
307,Gà rán và Mì Ý - Jollibee - Cộng Hòa,Ku Rốt,https://www.foody.vn/thanh-vien/kurot_412,7.2,09/03/2014 ,Đồ ăn rẻ đó,"Mình hơi bị lười nên đành xài delivery của Jolli , cảm nhận khi gọi lên thì em nhân viên nói chuyện khá ổn và dễ thương, mình order 1 phần cơm gà sốt tiêu xanh giá 50k ( phần cơm gồm 1 nước, 1 canh, 1 cơm với xà lách) với 1 kem socola , điểm cộng đầu tiên cho ở đây là 50k vẫn giao hàng, tiếp tới là chất lượng đồ ăn mình thì thấy cơm ở đây ngon hơn nhiều nhất là có nhiều loại cho mình lựa tuy nhiên soup ở đây khá là đại dương :( chắc do nó rẻ quá , điểm trừ mà mình ko hài lòng là nhân viên lạc đường làm cho kem của mình chảy hết và soup ko được nóng"
308,Gà rán và Mì Ý - Jollibee - Hòa Hảo,T4_ eattheworld,https://www.foody.vn/thanh-vien/Chillyt4,7.0,12/05/2021 ,Gà rán và Mì Ý - Jollibee -***,"Nằm tại tầng 3 Coopmart*** không gian cũng vừa đủ mà hơi nóng nha 👍🏻
Đồ ăn ok 🥰"
309,Gà rán và Mì Ý - Jollibee - Hòa Hảo,TaTa Chen,https://www.foody.vn/thanh-vien/xiaoyu.loveathena,8.0,12/06/2020 ,Cơm Cá & Gà giòn,"🐥Quán Nằm trên tầng 3 Coopmart, kế bên Lotteria, gần khu ăn uống của siêu thị
🐥Nên Ở đây lúc nào cũng đông khách. Wifi mạnh, máy lạnh cũng mát, người ta đi siêu thị xong ghé ăn
🐥Nhân viên bưng đồ ăn tới bàn rồi tự phục vụ
Các món ăn cũng phù hợp giá, mình chọn:
- Cơm cá: cơm vừa ăn, cá mềm, thơm, có rau ăn kèm phủ nước sốt nữa, canh rau củ cũng ngọt và dễ ăn. Pepsi ly nhỏ trong combo cơm. Ngon và hợp túi tiền!
- Gà giòn cay : Da Giòn, vừa ăn, ít mỡ, ăn cũng được.
🌟Ở Jollibee thì giá bình dân hơn các quán khác nên được nhiều sự chọn lựa 😃"
310,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Athena. Lee Yan,https://www.foody.vn/thanh-vien/Athena.Yen,8.0,19/02/2020 ,Combo Cơm cá,"Mình đến chi nhánh lần đầu để thưởng thức món
🐟Nằm trên tầng 3 Coopmart, kế bên Lotteria, cạnh thang cuốn
🐟Ở đây lúc nào cũng đông khách, giờ cao điểm là k có bàn ngồi luôn. Wifi mạnh, máy lạnh cũng mát
🐟Đa số tự phục vụ
🐟Các món cũng phù hợp giá, mình chọn:
- Cơm cá: cơm vừa ăn, cá mềm, thơm, có rau ăn kèm nữa, canh rau củ cũng ngọt và dễ ăn
- Gà cay : Giòn, vừa ăn, cũng được, ko tệ
- Pepsi ly nhỏ trong combo cơm cá luôn
💫Có dịp mình sẽ ghé thưởng thức nữa!"
311,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Tân Tân,https://www.foody.vn/thanh-vien/nhmtan1996,1.0,14/02/2020 ,Có chăng là bộ phận đào tạo có vấn đề ???,"Tôi viết bài đánh giá không phải để kiếm thêm đồng bạc nào, cũng không mong hệ thống JLB đọc được rồi thay đổi (vì từ xưa tời giờ cũng vậy) nhưng tôi chỉ mong ai đang ăn hay yêu thích JLB giống tôi đọc đc thì nên hạn chế đặt giao hàng chỉ nên ăn trực tiếp tại nhà hàng.
Lý do như hình dưới JLB cực kỳ thiếu chuyên nghiệp về mảng này đem lại trải nghiệm thực sự không tốt đối với khách đặt mang về. Trên dưới 10 lần cho 1 bịch tương hoặc không cho tương đó là chi nhánh***mà tôi đã đánh giá như hình dưới(Hình 1). Hôm nay tôi quyết định đổi chi nhánh với suy nghĩ là ""chắc tùy nhân viên tùy khu vực ở chỗ khác ăn sẽ khác"" và điều làm tôi hết sức bất ngờ nhận ra là chi nhánh***cũng không khác gì mấy so với***vẫn không cho tương(Hình 2). Làm tôi không khỏi nghi ngờ là toàn bộ hệ thống nv của họ đều đc đào tạo như vậy chỉ tiếp khách trực tiếp khách đặt hàng giao hàng thì làm đủ làm đại cho xong rồi thôi."
312,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Thanh Huyền,https://www.foody.vn/thanh-vien/foodee_gav7dbcn,7.8,31/01/2020 ,Mỳ ý,"Nói tới gà rán trước giờ mình hay ăn bên kfc hoặc lottet là chính hầu như chưa bao giờ ăn bên chuỗi jollibee này cả. Nay nghe lời sấp nhỏ trong nhà oder thử bên này về ăn mà khổ đầu năm ít ai chịu nhận oder nên thôi chạy ra mua mang về cho nhanh gọn len cho rồi.
Gà bên này nhìn vậy mà ngon lắm nghe, thịt gà không bị bở mà khá dai thịt, ngọt vị thịt luôn nóng giòn ăn ngon lắm.
Mì ý cũng khá ổn, ăn được không tệ như mình nghĩ đâu. Nhân viên nhanh."
313,Gà rán và Mì Ý - Jollibee - Hòa Hảo,NhungNguyen Nguyễn,https://www.foody.vn/thanh-vien/nhungnguyen2703,3.2,10/09/2019 ,Không hài lòng,"Hôm nay là lần thứ 2 ăn ở chi nhánh này. Lần đầu mình ord giao về nhà cũng không hài lòng. Và lần này cũng không hài lòng.
Gà thì mỡ hơi nhiều thịt bở, ăn xong 1 phần mì ý, gà rán và khoai tây chiên kèm nước ngọt. Mình tiếp tục ord thêm 1 cây kem thì nhân viên nói máy bị hư rồi đi ra ngoài mua đi. Kiểu không muốn bán cho khách trong khi các khách trong quán vẫn có kem."
314,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Liên,https://www.foody.vn/thanh-vien/lackhailen,8.8,22/05/2019 ,Ngon,"Nhân viên phục vụ nam thì ok hơn. Các bạn nữ ở đây sao sao á phục vụ thấy không thích lắm. Mặc dù quán đông biết phục vụ mệt mà hỏi cũng không trả lời, oder cũng không vui lắm là sao ta
Thật sự là ăn nhiều lần lắm rồi và cũng đã ăn cũng được mấy chi nhánh. Nhiều khi thèm ăn mì ý và gà thì vào ăn cho tiện với lại giá cũng hợp lí. Mà nhiều khi đi mấy ngày cuối tuần thì rất là đông có lúc không có bàn luôn mặc dù chi nhánh nào cũng bự nhiều bàn lắm nhưng cũng bị full. Mấy ngày mà có tiệc sinh nhật là bao ồn luôn. Đồ ăn theo cảm nhận riêng của mình thì thấy tuỳ bữa. Có lúc nóng nóng ăn ngon lắm có lúc ăn cũng được. Kem vani ở đây ngon nè vừa miệng béo béo. Giá cả cũng ok có chương trình khuyến mãi thì rẻ hơn chút nữa."
315,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Hoàng,https://www.foody.vn/thanh-vien/foodee_kbuuuzme,1.0,05/05/2019 ,Jollibee - Co.opmart Lý Thường Kiệt,"Đặt hàng xong được confirm xong nửa tiếng sau lại huỷ mà chả báo khách hàng 1 tiếng, làm ăn vậy mà tồn tại được thì cũng hay đó"
316,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Dạch Dạch,https://www.foody.vn/thanh-vien/foodee_bi0w6212,7.4,19/02/2019 ,Jollibee - Co.opmart Lý Thường Kiệt,"Lần thứ nhất đặt đồ ăn thì giao hàng hơi lâu nói là 40p nhưng 1tiếng rưỡi mới có đồ ăn nhưng chắc hôm đó là chủ nhật nên đông khách, còn lần 2 thì chưa tới 30 là giao tới =))))) đồ ăn cũng ngon nên chắc sẽ lại đặt tiếp"
317,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Thy Nguyễn,https://www.foody.vn/thanh-vien/Npdthy,7.2,22/11/2018 ,Jollibee - Co.opmart Lý Thường Kiệt,"Em trai mình cuồng ăn mỳ ý Jollibee lắm.
Theo cảm nhận của mình thì ổn thôi chứ không thật sự ngon. Sốt cho vừa đủ ăn không nhiều không ít. Mỳ có xúc xích cắt lát, phô mai, thịt bầm ( khá ít).
Hôm mình đi hơi đông nên phải chờ món gần 15’.
Mình thấy ở trước cửa hàng có để phần ăn khuyến mãi 39k nhưng đến khi vào trong thì nhân viên bảo đã hết phần đó và giới thiệu mình dùng phần 80k 2 ng. Vì chỉ có mình nhóc em ăn thôi nên mình order phần mỳ 30k và pepsi ( mình nghĩ có thể là để tăng sale cửa hàng nên chị nv ngưng bán phần 39k và giới thiệu phần khác giá cao hơn ). Dù mình không gọi phần đc giới thiệu nhưng chị nv vẫn rất thân thiện và lịch sự. Các nhân viên còn lại làm việc rất tích cực, khách vừa đi là đến dọn bàn."
318,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Thuỳ Dung Triệu,https://www.foody.vn/thanh-vien/sailormoon_tv24,1.0,12/10/2018 ,Coi thường khách hàng!,"Ko giao thì đt nói 1 tiếng để người ta còn đặt chỗ khác, xác nhận đơn hàng, ghi sắp giao, làm đợi 15 phút rồi tự ý huỷ, ko 1 lời thông báo, cứ đinh ninh chờ, vô lại Foody mới thấy đã huỷ. 2 lần như vậy rồi!"
319,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Minh Nguyen,https://www.foody.vn/thanh-vien/digitalwebdesign018,1.0,05/08/2018 ,Jollibee - Co.opmart Lý Thường Kiệt,"Jollibee Lý Thường Kiệt làm ăn cẩu thả, đơn hàng nói giao trong vòng 50p, khách chờ hơn 1h30 gọi lại thì bảo để kiểm tra, kết quả báo lại là xe của bạn giao hàng hư. Cho mình hỏi nếu xe hư thì sao không gọi báo cho khách biết để khách chờ tới 2h đồng hồ mới báo lại bảo chờ thêm 20p. Liệu có phải 20p hay là chờ nữa. Liệu có phải là xe hư không hay là cửa hàng cẩu thả không giao hàng rồi gọi lại báo khách lấy lí do xe hư. Đề nghị các bạn coi lại thái độ làm việc của mình đừng lừa đảo khách hàng như vậy."
320,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Nguyên Nguyễn,https://www.foody.vn/thanh-vien/nguyenf5n,1.0,05/08/2018 ,Jollibee - Co.opmart Lý Thường Kiệt,"Jollibee Lý Thường Kiệt làm ăn cẩu thả, đơn hàng nói giao trong vòng 50p, khách chờ hơn 1h30 gọi lại thì bảo để kiểm tra, kết quả báo lại là xe của bạn giao hàng hư. Cho mình hỏi nếu xe hư thì sao không gọi báo cho khách biết để khách chờ tới 2h đồng hồ mới báo lại bảo chờ thêm 20p. Liệu có phải 20p hay là chờ nữa. Liệu có phải là xe hư không hay là cửa hàng cẩu thả không giao hàng rồi gọi lại báo khách lấy lí do xe hư. Đề nghị các bạn coi lại thái độ làm việc của mình đừng lừa đảo khách hàng như vậy."
321,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Wukong,https://www.foody.vn/thanh-vien/taydoc1088,4.0,29/06/2018 ,Jollibee - Co.opmart Lý Thường Kiệt,"Thức ăn không ngon lắm, dịch vụ chủ yếu hướng về cho con nít, giá cả khá đắt và ít các sự kiện hơn so với lotteria và kfc, dù có sự kiện thì giá cả vẫn cao, nhân viên phục vụ kém, thường gặp trường hợp thiếu muỗng nĩa phải xài muỗng nhựa"
322,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Liêu Nhã,https://www.foody.vn/thanh-vien/LieuNha,8.6,29/05/2018 ,Jollibeeeeee,"Hôm nay Thị Nhã xin giới thiệu cho quý bà con cô bác anh chị gần xa một món ăn khá là xuất sắc trong những ngày mưa dầm tầm tã mà không có dù trong suốt để che khi đi ra đường mua đồ ăn.
Đây. Cơm tỏi gà sốt cay chính hiệu Jollibee.
T phải công nhận nó làm sốt cay ngon quá, mặc dù cay tới nỗi t buông nĩa buông muỗng để hít hà nhưng mà chưa hết cay thì t đã tay không bóc miếng gà lên để mà gặm liếm cái sốt.
T nói lố vậy thôi chứ người quý's tộc's như t sao mà ăn kiểu vậy được. Hí hí.
Cái hộp cơm chà bá tới nỗi muốn ăn trong thầm lặng rồi giấu đi thì giấu cũng đéo có được. Có 3 ngăn. ngăn đựng cơm gói trong giấy, ngăn bự chảng đựng gà với ngăn nhỏ xíu đựng salad giấm chân ái cứu t ra khỏi bế tắc khi đã thồn quá nhiều cơm tỏi dẻo như nếp và thịt gà muốn nghẹn họng. Súp cũng có gà, có bắp nữa i like it.
Phần này t mua 55k súp nước cơm gà cay. Jollibee freeship everywhere nên ăn nhiu trả tiền nhiêu khỏi lo ship.
Thôi t no quá t đi ngủ đây í lộn học bài.
Hãy mua ăn và cảm nhận sự giòn cay chỉ có ở Jollibeeeeeeeee."
323,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Anh Nguyen,https://www.foody.vn/thanh-vien/foodee_1x3phhvu,1.0,20/05/2018 ,Không giao hàng nhưng không báo,"Gọi điện hẹn 40-50' sẽ giao hàng tới nơi (cách 1.7km)
60' sau vẫn không thấy ai liên lạc. Gọi vào số hotline thì trả lời tự động là số máy hiện không phục vụ.
Hoàn toàn không giao hàng vào cũng không báo lại 1 câu."
324,Gà rán và Mì Ý - Jollibee - Hòa Hảo,Tú Thanh,https://www.foody.vn/thanh-vien/pt.thanh2502,6.8,15/05/2018 ,Gà giòn nhưng phục vụ yếu,"Gà ở Jollibee khá giòn và thơm, tuy nhiên gà cay lại chẳng có vị cay lắm, điều này rất phù hợp với thị hiếu thiếu nhi. Khoai tây cây nhỏ và chưa đủ giòn. Nước thì ly hơi nhỏ nhưng vì thuộc trong combo nên đành vậy.

Về phục vụ, khi đến ăn mình không thấy dao, và khi yêu cầu lấy dao thì bên đó giải thích rằng ở brand đã hết sạch và chưa rửa kịp, điều này khiến mình khá thất vọng!

Ngoài ra, ở Jollibee chưa có điểm nhấn gì cho quán, không chỉ riêng trang trí mà còn về món ăn."
