,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
833,Lotteria - Mega Market An Phú,Trường Phan,https://www.foody.vn/thanh-vien/truongphan22,1.0,13/02/2018 ,Nhân viên quá tệ!,"Sáng đi siêu thị đói quá nên ghé vào Lotte ăn cơm gà sốt đậu. Mình gọi 2 phần cơm gà sốt đậu 1 kèm canh với 1 nước size M. Tổng là 105k. Mình đưa 200k vì trong túi mình còn đúng 200k. Bạn nhân viên nữ làm như mình đi xin của bạn 5k hay gì thái độ chán hết sức. Cuối cùng bạn không có tiền thối trong khi 1 nhà hàng mới mở cửa không có tiền thối? Vậy không tìm cách hay gì sao? Bạn tự động cho ly nước ngọt mình xuống size S và THÁI ĐỘ như cho mày 5k nhưng trong khi tự down size nước của mình. Mình im lặng để xem bạn giải quyết như thế nào thì bạn lại thái độ rất kì cục.
Lotteria quá tệ!!
Gà thì đen thui còn gắt dầu, như chiên lại nhiều lần. Nhân viên thì lau tủ lấy cây gắp gà cuốn cái khăn xong rồi lấy đồ gắp lại gắp tiếp. Gà chiên bóc bằng tay...
Thật sự mình thấy chất lượng vệ sinh Lotteria quá kém như đi ăn ở hàng quán lề đường vậy đó!
Giá hơn 100k mà vệ sinh lại quá tệ!
Đồ ăn có thể không ngon nhưng chất lượng vệ sinh ở nhà hàng từng có tiếng như vậy thì không thể chấp nhận được. Thêm vào đó là từ thái độ nhân viên thu ngân với nhân viên đồ ăn không 1 tiếng cảm ơn hay chúc ngon miệng!
CHÁN!"
834,Lotteria - Mega Market An Phú,Katherine,https://www.foody.vn/thanh-vien/giakhanhnguyendang,1.0,08/01/2018 ,Chất lượng đi xuống,"Hôm bữa mình vào Metro mua đồ với thằng em xong, đi ra thì ghé Lotteria ở đây ăn do lười về nhà nấu bữa sáng mà lúc đó cũng hơi trễ rồi. Lúc mình order đồ ăn thì nhân viên cứ kênh kênh cái mặt lên, mất thiện cảm với khách hàng quá. Có đồ ăn rồi thì trời ơi, gà bở ăn thì ngán mà bỏ thì tiếc vì đồ ăn ở Lotteria đâu có rẻ. Quán Lotte ở đây nhỏ, bàn ghế ít hơn chỗ khác nên có thêm chỗ ngồi ngòai trời. Lúc mình đến khách vắng lắm mà phục vụ không nhanh nhẹn gì cả. Nói chung là Lotteria dạo gần đây xuống cấp quá. Với số tiền đó mình có thể ăn ở chỗ khác ngon hơn mà rẻ hơn Lotte, vừa được phục vụ tận tình lại đỡ rước bực vào thân."
835,Lotteria - Mega Market An Phú,Chantal Nguyen,https://www.foody.vn/thanh-vien/ngcngngoy,7.2,10/09/2017 ,Lotteria - Metro,"Order combo fam 2 gồm 3 miếng gà bự 2 hambuger 2 ly nước 1phần khoai tây. Ngon nhất là hambuger, dở nhất là khoai tây (vỏ ko). Gia hàng tận nơi nên khá thuận tiện hết 140k cho combo"
836,Lotteria - Mega Market An Phú,Vyvy Nguyễn,https://www.foody.vn/thanh-vien/bi_smile96,6.8,26/07/2017 ,Lotteria - Metro,"Bình thường tới lotteria mình hay ăn gà sốt hs thôi vì mình thấy rất thích cái vị mặn mặn ngọt ngọt của sốt hs. Dạo gần đây nghe mọi người giới thiệu vị phô mai của lotteria ăn cũng khá ngon nên mình có gọi thử . Lúc gọi xong ra nhìn thấy hơi thất vọng vì nhìn hơi ngán, mùi phô mai bốc lên hơi ngấy. Và quả thật ăn vào thì đúng ngán thật . Nên mốt mình chỉ gọi sốt hs thôi, còn cái sốt phô mai này gọi lần cho biết thôi chư không có ý định thử lại ."
837,Lotteria - Mega Market An Phú,Quỳnh Múi,https://www.foody.vn/thanh-vien/Quynhmui96,4.0,30/05/2017 ,Lotteria - Metro,"Không gian quán ở đây cũng nhỏ, bàn ghế lại ít, rất vắng khách luôn. Nhưng nhân viên nhiệt tình, thân thiện, tư vấn nhiều combo cho khách. Đến quán vẫn thơm nồng mùi gà đặc trưng của mấy tiệm thức ăn nhanh. nhưng không hiểu tại sao nay đến Lotteria không còn ngon như trước. Mình gọi combo có 2 miếng gà và mình có nói nhân viên lấy 2 cái ức gà. Phục vụ rất nhanh nhưng đem ra gà không ngon, nhìn màu vàng hơi nhợt nhạt, không giòn mà bột nhiều quá bị ngấy, thịt cũng không ngọt. Mới ăn 1 cái đã ngán ngấy nhưng vì tiếc tiền nên ráng ăn hết. Đã vậy lúc đầu mình còn tham gọi thêm gà viên. Mà gà viên thì cũng vậy chẳng ngon hơn được. Nói chung thất vọng, bỏ tiền ra mà không được như ý nên siêu bực bội, chất lượng đi xuống kiểu này chắc mình không muốn ghé lại Lotteria lần nữa."
838,Lotteria - Mega Market An Phú,Khanh Khanh,https://www.foody.vn/thanh-vien/Tuhuynh96,5.0,13/03/2017 ,Lotteria - Metro,"Mình đi siêu thị Metro mà đói quá nên ra đây ăn miếng gà lót dạ. Nhìn miếng gà phô mai ướt chèm nhẹp màu nhạt nhạt kỳ cục lắm, ăn vị cũng hơi kỳ kỳ. Mình gọi nhân viên lại xem thì nhân viên bảo thấy cũng bình thường mà (các bạn có thể xem hình miếng gà bên dưới).

Thế thôi đành phải lóc thịt bỏ da ăn chứ nó kỳ cục lắm.

Máy lạnh ở đây hoạt động có mà như không, bàn ghế thì dơ dáy bẩn thỉu, mình ngồi 5p là đi về luôn, ko gian siêu tệ hại."
839,Lotteria - Mega Market An Phú,Vân Thế,https://www.foody.vn/thanh-vien/emlisa2008,4.4,18/11/2016 ,Lotteria - Metro,"Mình là fan ruột của Lotteria nhưng chưa bao giờ mình thấy cách phục vụ tệ như hôm nay! Nv hay má? Hay bà nội, cần thì lên bà cố nội nhảy lên bàn thờ nhà người ta ngồi luôn đi nhé! Nói chuyện vs khách mặt kênh kênh, cộc lốc. Mình ăn có trả tiền mà bạn, có ăn hết của nhà bạn không mà làm cái mặt như mình ăn giựt của bạn vậy? Lotteria dạo này làm ăn được riết rồi không qtam nv luôn hay sao mà để tình trạng như vậy? Nv nữ nhé! Bộ mặt đẹp đại diện cho Lotteria luôn nhé! Yêu cầu Lotteria chấn chỉnh lại nv dùm mình! Kinh khủng! Chưa thấy nv nào như vậy. Gà Lotteria dạo này xuống cấp rồi hay sao mà bạn mình ăn nói gà bở, dở tệ, salad được lèo tèo vài miếng bắp cải vs cà rốt kèm 1 tý sốt, không thấy bắp ngô luôn. À mà quên! Lotteria hình như vẫn giữ nguyên tình trạng cũ chưa thay đổi. Kem vừa cầm trên tay chưa đầy 5s (không nói điêu) chảy tè le mà đem bán cho khách. Không hiểu Lotteria đào tạo nv ra sao, cũng như điều chỉnh mức giá (càng lúc càng tăng cao) & thực phẩm cho khách còn đảm bảo hay không? Mong Lotteria xem lại. Thanks!"
840,Lotteria - Mega Market An Phú,Nhungg Nhungg,https://www.foody.vn/thanh-vien/nhungghngg4687,6.8,16/11/2016 ,Nhân biên khó chịu,"Hôm nay ghé metro mua đồ mà đói quá nên tấp vô đây ăn luôn. Phải nói là 2 năm rồi mình mới ghé lotteria để ăn gà lại đó. Vì có mỗi mình nên kêu 1 phần gà HS và 1 salad để ăn thôi. Vậy mà mặt bạn nhân viên nữ hầm hầm cả nói chuyện cộc lốc kinh khủng.
Gà ướp rất ngon, vị đậm đà rất đưa mồm nhé. Lớp da gà giòn rụm mà không ngấm dầu chút nào. So với bên popeyes mình thấy bên này hơn ở lớp vỏ đó. Nhưng thịt lại hơi khô và bị bở. Nhờ có salad nên mới không bị nghẹn lại. Salad thì ngon như mọi chỗ khác, nhưng trên hình có bắp mà sao đem ra chả có hột nào vậy.
Kem thì mới làm chưa đông mà đã bán cho khách rồi. Chưa kịp liếm đã chảy tè le =_=."
841,Lotteria - Mega Market An Phú,Vyvy Nguyễn,https://www.foody.vn/thanh-vien/bi_smile96,6.6,17/09/2016 ,Lotteria - Metro,"Tiệm lotteria nằm trong khu vực metro an phú luôn . Mình thường để xe trước quán cho tiện .
Không gian bên trong mát mẻ còn bên ngoài khá nóng và hầm . Do quán đông nên mình ngồi ở ngoài cho tiện trông xe .
Nhân viên phục vụ thân thiện . Có điều đợi tầm 20p mới có món .
Gà HS của lotteria làm mình rất thích bởi vị đậm đà, mặn ngọt vừa phải . Có điều thịt hơi bột và bở . Da gà chiên giòn rụm .
Điểm trừ là kem quá dở , ăn không có vị kem gì cả , chỉ toàn nước thôi . Nên nhạt nhẽo vô cùng ."
842,Lotteria - Mega Market An Phú,Vi Tường,https://www.foody.vn/thanh-vien/vi20002305,3.4,04/08/2016 ,Lotteria - Metro,Đi metro 1 lần mua đồ ra thì đói quá mà trễ rồi nên tính là không nấu gì hết nên ghé lotteria ăn ai dè... Kêu món gì cũng chẳng có... Hết hàng... Ăn mà như kiểu bị ép buộc ý... Có gì phải ăn đó... 😠😠😠😡😡😡
843,Lotteria - Mega Market An Phú,Vyvy Nguyễn,https://www.foody.vn/thanh-vien/bi_smile96,7.6,28/06/2016 ,Lotteria - Metro,"Hôm nay nhân lúc đi siêu thị metro mua sắm ra mình và gia đình có ghé ngang lotteria Metro để ăn trưa. Nhà mình gọi 3 phần ăn trưa của happy lunch có giá 32k và 2 ly nước ngọt size S 10k,và 1 kem cây 5k, tổng thiệt hại cho bữa ăn trưa no nê của 3 người là 121k . Cơm không bị khô, còn nóng, dẻo. Gà chiên giòn, ráo dầu, gia vị vừa ăn. Cơm bò mẹ mình ăn cũng bảo ăn ngon hơn chi nhánh khác. Không gian quán rộng rãi, thoáng mát. Điểm trừ của quán là phục vụ lâu dù quán vắng khách."
844,Lotteria - Mega Market An Phú,Tra Tran,https://www.foody.vn/thanh-vien/nachhilfe.tran,6.4,04/06/2016 ,Lotteria - Metro,"31.05.2016

Lotteria - Metro An Phú
đường Song Hành, phường An Khánh, quận 2, HCM

Pass wifi: 12346789

Hàng này lúc nào cũng đông (mà chỉ thấy mỗi 1 nhân viên vừa làm đồ ăn, vừa thu tiền) vì người ta đi siêu thị xong đói chứ không phải do ngon. Đồ ăn nhanh có cái nào ngon đâu, mà còn đắt nữa, ngược lại với ở Đức. Với giá tiền ăn combo ở đây (tầm 7-80k) thì ra Phở 24 ăn bát phở, uống nước, tráng miệng ngon lành rồi.

Mình ăn 1 cheese burger và uống 1 pepsi, 42k, ăn xong vẫn đói như thường."
845,Lotteria - Mega Market An Phú,Vyvy Nguyễn,https://www.foody.vn/thanh-vien/bi_smile96,7.2,04/06/2016 ,Lotteria - Metro,"Đi siêu thị xong nhà mình ghé Lotteria ăn trưa, về chất lượng gà ở lotteria thì khá hợp với khẩu vị của mình. Nhất là phần gà xốt HS. Một phần cơm gà viên trứng là 35k, riêng nước chanh thì quá ngọt.
Không gian gồm khu máy lạnh phía trong và khu ngoài trời phía ngoài nên khá rộng rãi.
Có điều dù nhiều nv nhưng mình vẫn phải đợi khá lâu thì mới có món !"
846,Lotteria - Mega Market An Phú,Linda Luu,https://www.foody.vn/thanh-vien/luuoanh89,7.0,03/06/2016 ,Ghé tránh nắng,"Nay đi công việc ngoài khu này, đúng lúc nắng quá nên ghé đây tránh nắng thôi chứ không có muốn ăn gì. Không gian Lotteria chỗ này hơi nhỏ vì phần lớn ở bên ngoài trời mà lúc trưa thì quá nắng nóng nên không ai ngồi nổi ngoài đấy.
Bên trong thì ít chỗ ngồi mà lại nhiều khách, chắc người ta đợi người nhà đi siêu thị vì nằm trong siêu thị Metro mà.
Mình kêu một phần nước ngọt ngồi uống cho qua thời gian. Nhân viên cũng rất thân thiện và nhiệt tình dù mình chỉ gọi 1 phần nước và ngồi cả tiếng đồng hồ."
847,Lotteria - Mega Market An Phú,Trang Hoa,https://www.foody.vn/thanh-vien/duongthihoatrang1996,7.0,02/03/2016 ,Metro,"Mình thấy gà ở đây ngon nhất trong những chỗ mình từng ăn. Gà lúc nào cũng giòn và nóng hổi. Mình ghiền nhất là gà HS ở đây, rất ngon."
848,Lotteria - Mega Market An Phú,Trần Ailee,https://www.foody.vn/thanh-vien/ailee.kute1103,8.0,14/08/2015 ,"Rất ngon ( toppoki không như những chỗ mình đã từng ăn), giao hàng nhanh , giá cả vừa phải","Mình đặt 1 phần gàn rán gia đình ( 6 miếng ), 1 phô mai que, 1 toppoki, 1 khoai tây lắc và nước ngọt. Tổng cộng là 312k.Gà rất giòn, nóng. Phô mai que có thể kéo dai ra được 👍🏼👍🏼👍🏼 khoai tây lắc thì vẫn như bth. Còn toppoki ăn cũg đc, bánh gạo nó bột bột, sốt hơi cay còn trứng ở trên thì bị cháy ở phần dưới nên mình chỉ ăn lòng đỏ và mấy chỗ không bị cháy. Nói chung là tốt, giao hàng cũng nhanh. Vừa đặt hàng là khoảng 20-25 phút sau là tới giao. Rất thích Lotteria👍🏼👍🏼😘😘"
849,Lotteria - Mega Market An Phú,Quân Jason,https://www.foody.vn/thanh-vien/jollyhamstershop,7.4,30/07/2015 ,Tiện đường công tác,"Đi metro xong khát nước nên 2 mẹ con ghé vào lotteria ăn kem. Ko gian ở chi nhánh này mình thấy khá nhỏ, bên ngoài thì rộng nhưng bủi trưa nắng nên ko ai ra ngoài đó. Nhân viên cũng tạm ổn, ko ăn món mặn nên ko biết, kem ở đây thấy ngon hơn các chi nhánh khác. Điểm yếu nhất là wifi quá yếu load ko nổi, máy lạnh ko mát"
850,Lotteria - Mega Market An Phú,Văn Hùng Danh,https://www.foody.vn/thanh-vien/bitdanh,7.6,23/03/2015 ,Mỗi tuần đi Metro 2 lần thì 2 lần ghé LO,"Nói chung là có nhiều món mình thích ăn, nhưng thích nhất là cái đùi gà và 1 pepsi lớn nhé."
851,Lotteria - Mega Market An Phú,Duy Trang Tran,https://www.foody.vn/thanh-vien/bedethuong_thuongkode47,7.0,17/03/2015 ,Thích ngay cái nhìn đầu tiên,Năm ngay bên cạch metro nên đi siêu thị ra mệt thì có thể ghé lottetia để ăn kem uống nước hay ăn món gì đó.mình thường chỉ ghé để ăn kem và uống nước.không gian nhỏ nhưng ngồi ngoài mat mẻ.giá cả như những nơi khac.hi sẽ quay lại.
852,Lotteria - Mega Market An Phú,Heoo Lun,https://www.foody.vn/thanh-vien/foodee_ykbkq7ki,6.2,01/12/2014 ,Lotteria - Metro,"Do có dịp xuống q2 nhà của bạn mình, mà đi đột xuất nhà nó k nấu gì ăn nên 2 đứa quyết định ăn lotte vì đang khuyến mãi. Gọi điện thoại thì phải trên 100k mới giao vì xa lotte hơn 5km bình thường thì trên 60k đã giao rồi, do có 2 đứa ăn ngĩ là ăn k hết với lại muốn biết metro q2 ở đâu nên 2 đứa lấy xe chạy vòng vòng luôn. Cuối cùng cũng tới được. Lotte bên đây mát mẻ nếu ăn buổi tối ngồi ngoài trời lãng mạn hơn. Không gian ở đây hẹp vì nằm trong metro luôn. Gà k nóng giòn khoai lắc cũng vậy :(. Mình gọi phần 300gr/35k thì phải ăn mặn mặn ngon mà bực cái không được nóng nguội quá :("
853,Lotteria - Mega Market An Phú,Thúy Nguyễn,https://www.foody.vn/thanh-vien/diemthuy231095,7.4,19/09/2014 ,Cũng tạm được,"Sẵn đi siêu thị metro ra thì hay ghé vào ăn thôi, quán ở đây theo mình thấy thì hơi nhỏ, không thoải mái như những nơi khác nhưng món ăn thì chất lượng như nhau, cũng khá ok, gà ngon, đặc biệt là kem, đã không đi thì thôi, chứ đi rồi là nhất định phải ăn kem, vì rẻ và ngon. Nhân viên phục vụ cũng ok, nhưng có đôi lúc thì hơi lâu chút xíu"
854,Lotteria - Mega Market An Phú,Thư Nhàn Ngô Thị,https://www.foody.vn/thanh-vien/ngothithunhan,3.8,10/09/2014 ,Lotteria - Metro,"Mình cùng mẹ đi Metro xong ra ghé ăn tối lúc 19h .Phục vụ ở đây cực kỳ tệ, vừa không chào vừa phục vụ chậm. Đứng gần 10 phút mà không ai lại order. Vì vậy thay vì ăn tối mình quyết đị gọi 2 cây kem để ăn cho nhanh. Đến khi ra bàn ngồi nhìn vào trong bếp thì thấy 2 nhân viên nam đứng bấm điện thoại trong khi bên ngoài thì khách đứng đợi thức ăn. Mình thắc mắc không hiểu Manager những lúc ấy ở đâu???? Chắc chắn mình sẽ không quay lại đây nữa."
855,Lotteria - Mega Market An Phú,Vy Raby,https://www.foody.vn/thanh-vien/ivy.truongtv,6.8,05/04/2014 ,Lotteria - Metro,"Bụng thì đói mà chưa kịp ăn gì, vào đến Metro chỉ có Lotteria để ăn thôi
Mình ăn khá tốt Ăn 2 burger nên uống 2 ly nước lận, nói chứ không nên ăn thường xuyên ( đang hối hận vì những thức ăn nhiều tinh bột mà 1 tuần mình tăng 2 cân )"
856,Lotteria - Mega Market An Phú,sang,https://www.foody.vn/thanh-vien/sangnguyen993,6.6,20/01/2014 ,burger khá bình thường .,Bên lotte mình thấy có bán khá nhiều loại burger nhưng ăn loại nào cũng thấy bình thường không có gì là db hết còn về các món khác như gà hay khoai tây chiên thì chấp nhận được chứ chưa gọi là ngon . Nhân viên bên hệ thống nhà hàng của lotte đa phần hơi ít cười và phục vụ hơi chậm chắc do lượng khách đông . View khá ok sạch đẹp và giá thì vừa túi tiền trung bình từ 15 đến 50k cho 1 phần ăn .
857,Lotteria - Mega Market An Phú,Trình Đỗ,https://www.foody.vn/thanh-vien/trinhdvh,7.6,29/12/2013 ,Tiện lợi,"Lotteria nằm trong khuôn viên Metro thích hợp cho gia đình đến ăn sáng hay ăn nhẹ rồi vào mua sắm. Thực đơn tương tự các chi nhánh khác nhưng có bổ sung 1 số món dành cho gia đình và trẻ em. Mình gọi 1 ly sữa cacao, uống cũng tạm được thôi."
858,Lotteria - Mega Market An Phú,An Nhiên,https://www.foody.vn/thanh-vien/trinh.9029,7.8,29/12/2013 ,Lotteria - Metro,"Nhân dịp qua nhà thằng bạn bên quận 2 nên mới có dịp thăm thú khu này, có tiền mua nhà cũng không mua ở đây đâu, xa vãi chưỡng @@

Đói bụng nhưng chẳng biết quán này bán được thôi thì cứ fastfood mà làm tới cho khỏe mặc dù mình không thích gà rán. Ăn cho qua cơn đói thui, bánh donut dở"
859,Lotteria - Ga Sài Gòn,Thanh Trân,https://www.foody.vn/thanh-vien/foodee_bb004d5e,5.2,12/01/2020 ,Thái độ phục vụ của nhân viên,"Sáng nay mình có việc ở ga nên ghé ăn. Mình ăn buổi sáng nên là khách đầu tiên của quán. Không hiểu sao nhân viên có thái độ rất tệ 🤦. Mình đến gọi món không có một lời chào. Chị nhân viên mang khay đồ ăn ra rồi để đó rồi đi không nói năng thêm một câu nào. Là sao?
Còn về phần đồ ăn ở Lotteria trước giờ mình rất thích. Đồ ăn mới làm nóng hổi, giòn, thơm.
Đến đây lần đầu và không quay lại.
*tiếc quá vì mình không chụp hình món ăn sáng nay"
860,Lotteria - Ga Sài Gòn,Anh Thư,https://www.foody.vn/thanh-vien/foodee_5m4fozo3,5.0,20/12/2018 ,Nhân viên không thân thiện,Cửa hàng nên coi lại khâu tuyển nhân viên
861,Lotteria - Ga Sài Gòn,mai,https://www.foody.vn/thanh-vien/bygonedenhi,3.8,11/08/2018 ,Tạm biệt Lotte Ga Sài Gòn,"Vì mình thường xuyên đi tàu nên hay ăn ở Lotte cho có chỗ ngồi, dù lần nào cũng không hài lòng nhưng hôm nay quyết định comment.
Giá cả thì cũng như mọi Lotteria khác nhưng mình thấy chất lượng phục vụ làm mình thất vọng. Gọi món thì lúc nào cũng chỉ còn vài món, không gian nhỏ và bừa bộn, nhân viên thì không thân thiện chút nào, mình gọi ăn tại chỗ nhưng lên thì thấy bạn nhân viên gói để mang về, mình bảo là ăn tại chỗ thì bạn hậm hực tháo bọc ra xếp đồ ăn vào khay và thái độ không tốt.
Nói chung mình nghĩ mình sẽ không bao giờ quay lại Lotte, mình thà đi ăn ở ngoài rồi vào đi luôn còn hơn chờ ở đây."
862,Lotteria - Ga Sài Gòn,Nhật Linh Trần Hoàng,https://www.foody.vn/thanh-vien/tranhoang.nhatlinh,6.0,06/06/2018 ,Lotteria - Ga Sài Gòn,"Không gian: khá là bé, ko nhờ trời mưa chắc khá ngột ngạt
Phục vụ: hôm mình ăn gặp 1 bạn nhân viên, đù hết chỗ nói luôn :))) hỏi chương trình gì cũng ko biết, menu cũng ko rành, món nào hết cũng ko biết :))
Chất lượng: ko đồng đều cho lắm, kiểu như ở đây lotte độc quyền r :)) muốn làm s làm. Mình ăn cơm bò xào, bò thì mềm á, mà ko có thấm gì hết trơn, còn cơm thì bị khô. Vs cả thịt hơi ít ấy. Còn gà rán thì miếng bây h bé quá, khoai cũng chẳng giòn. Chỉ có cơm thịt bò là ngon thui, miếng bò to, sốt kèm ngon"
863,Lotteria - Ga Sài Gòn,Kiều Tete,https://www.foody.vn/thanh-vien/Kieutete,8.0,18/11/2017 ,Gà rán,"Khoai tây mới ra nhưng hơi mềm
Gà ổn, phục vụ nhiệt tình."
864,Lotteria - Ga Sài Gòn,Từ Huyền,https://www.foody.vn/thanh-vien/thuyn1315,6.6,03/04/2017 ,Lotteria - Ga Sài Gòn,"Lâu lắm rồi mới quay lại đây, cũng không có gì thay đổi mấy. Nhân viên vẫn không thân thiện lắm.
Gọi một phần hamburger bò, đúng là hình ảnh trên thực đơn của Lotteria lừa tình dễ sợ hà.
Miếng bánh mang ra nhìn mỏng không có phòng mấy.
Nhưng khi ăn lại khá ngon. Miếng bánh bên ngoài mềm, thịt bò bên trong mềm và gia vị thấm rất đậm đà.
Ly nước pepsi thì giờ đã tăng lên 14k một ly rồi, lên hồi nào vậy không biết.
Nhìn chung là khá hài lòng. Sẽ còn quay lại"
865,Lotteria - Ga Sài Gòn,Từ Huyền,https://www.foody.vn/thanh-vien/thuyn1315,7.0,22/10/2016 ,Thích ăn cơm ở Lotteria,"Ảnh chụp cũng khá lâu rồi. Bữa ra ga Sài Gòn lúc 4h chiều để mua vé về quê, tiện thể vào lotteria mua một phần cơm bò, cơm dẻo vô cùng luôn, cái nước sốt chấm bò rất ngon. CÒn có cae Salad nữa, trứng ốp la hơi bị đẹp luôn, nhưng có 1 điểm mà mình không thích lắm đó là canh, canh cho hơi nhiều tiêu. Phần cơm thứ 2 là cơm gà mua khi nghỉ hè xong vào lại Sài Gòn, cũng chỉ buồn một cái là canh vẫn nhiều tiêu như thế :(. Lần đầu ăn Hambuger cũng là ăn ở đây, phần nhân khá ngon, nhưng phần bánh thì hơi thất vọng tí, rõ ràng là ko bằng một góc của ảnh chụp. Mà dạo này 1 ly pepsi hình như nhỏ hơn trước rồi thì phải, giá thì vẫn thế."
866,Lotteria - Ga Sài Gòn,Quyen Le Vinh,https://www.foody.vn/thanh-vien/quyenltv,8.0,16/05/2016 ,Ga Sài Gòn,"Lên tàu đi Nha Trang lúc 19h30 nên ghé vào Lotteria ăn cho đỡ đói. Quán không rộng lắm do nằm gần khu vực chờ tàu.
Nhân viên phục vụ nhiệt tình, có anh kia lấy thức ăn nhưng quên lấy nước, vừa đi ra thì phục vụ xách chạy theo kiếm để đưa cho khách hàng.
Thức ăn thì cũng như các chi nhánh khác của Lotteria, cơm thì con gái ăn chắc no nhưng bạn nam thì mình nghĩ phải ăn hai phần.
Mình thấy nên mua theo cơm hoặc bánh để mang lên tàu ăn, vì thức ăn trên tàu không được ngon mà giá thành lại cao."
867,Lotteria - Ga Sài Gòn,Lily Ut,https://www.foody.vn/thanh-vien/jo.length,7.8,26/02/2015 ,Quán mang lại cảm giác ấm cúng và thân thiện,"Quán này gần ga nên mỗi lần mình đi tàu lửa đều ghé vào đây ăn.
Hôm qua ăn phần combo Pizza Happy Combo (+ thêm 3 Ly Pepsi M) chỉ với 159.000đ. ( đang chương trình khuyến mãi). Tương ớt hơi bị mặn không ngon.
à, cafe ở đây mình thấy hơi bị dzở."
868,Lotteria - Ga Sài Gòn,Như Mai Quỳnh,https://www.foody.vn/thanh-vien/lovely_girl12323,7.4,01/01/2015 ,Lotteria,"Ở đây lúc nào cũng đông vì trong ga. Chỗ ngồi chật chội, ko gian nhỏ nên fai chen lấn. Nhân viên nhanh nhẹn. Mình ăn cheese egg burger thấy ngon mà cũng rẻ, 20k. Khi nào đi tàu mà ngồi chờ hay đói thì cứ vô đây thôi :3"
869,Lotteria - Ga Sài Gòn,Pim Pim,https://www.foody.vn/thanh-vien/dinhngan412,7.0,12/12/2014 ,Không gian ok,"Gần dịp Noel, nhìn cửa hàng trang trí thấy ấm áp.
Kem 3k nhiều hơn những cửa hàng khác, nhưng lại không có Happy Lunch như mấy cửa hàng khác,dù có tờ quảng cáo Happy Lunch ngay trên kệ. Bạn manager có cái thái độ khinh khỉnh mình cũng không hiểu do sinh ra mặt bạn như thế hay bạn cố tình thể hiện ra nữa.
@[#kemvani](0:187860) @[#gasaigon](0:187866)"
870,Lotteria - Ga Sài Gòn,🌸 Feenie 🌸,https://www.foody.vn/thanh-vien/phantomskye94,5.6,06/12/2014 ,Chờ tàu,"Mình hay vào đây để dùng laptop mỗi khi đợi tàu về nhà. Chỗ này buổi trưa hơi đông vì nhiều khách đi tàu sẵn vào ăn uống luôn, đồ ăn nói chung cũng ổn, nhân viên phục vụ hơi chậm có lẽ là do đông quá. Wifi thì lúc dùng được lúc không. Chung quy là muốn có chỗ thoải mái để bỏ bụng trước khi lên tàu thì vào đây là tiện nhất rồi."
871,Lotteria - Ga Sài Gòn,Quỳnh Anh Huỳnh,https://www.foody.vn/thanh-vien/chibin305,7.2,06/09/2014 ,Quầy lotte nho nhỏ bên trong ga,"Hôm nọ mình đi ga Sài Gòn, đói bụng mà nhìn xung quanh có mỗi chỗ này thấy có đồ ăn sạch sẽ nên ghé vào. Quầy lotte này nho nhỏ thôi nhưng phục vụ cũng ổn và nhiệt tình. Bị cái không gian mở và khách đủ loại thành phần nên lâu lâu có mấy cha thản nhiên chui vô máy lạnh hút thuốc bực hết sức. Đáng lẽ nên ngăn chặn nhắc nhở thì tốt hơn.

Lần nào cũng gọi cái cheese egg 20k ăn bỏ bụng vừa rẻ vừa ngon, có thịt bò, phômai và trứng chiên quá đầy đủ rồi. Thêm khoai tây nhỏ 10k mới chiên nên giòn chứ không như nhiều chỗ khác ỉu hết trơn."
872,Lotteria - Nguyễn Tri Phương,❤ Traveatvn ❤,https://www.foody.vn/thanh-vien/julybabycat,6.4,20/11/2021 ,Lotteria -***,"Combo burger squid upsize. Mực mềm èo chứ không giòn như mình tưởng. Khoai tây bình thường. Sẽ không đặt món này lần sau.
➡facebook & instagram : @traveatvn"
873,Lotteria - Nguyễn Tri Phương,Melody Ahn,https://www.foody.vn/thanh-vien/anhthunguyen938,5.0,09/05/2021 ,Lotteria -***,"Trở lại năm 2018 , vào order 1 miếng gà thui ăn lót dạ nhân viên hỏi ""có 1 miếng thôi hả?"" Mà kiểu như sao m mua ít vậy . Bộ bị ép doanh số đúng ko? Nhưng hỏi v ko nghĩ khách khó chịu hả?"
874,Lotteria - Nguyễn Tri Phương,Phụng Yến,https://www.foody.vn/thanh-vien/phngyn9894,1.0,11/10/2020 ,Không quay lại,"Nếu 22h đóng cửa thì 9h15 hãy nói vs khách chỉ phục vụ mang về không phục vụ tại chỗ. Người ta ăn mà quét rác tùm lum, lau nhà luôn, còn kéo ghế ầm ầm kiểu dằng mặt. Rồi hỏi chung chung anh chị có dùmg tương nữa không e đem dẹp. Kb quản lý có training không nữa, người ta ăn muốn gì phải lịch sự xin phép e quét hay lau dc k ạ, quán ăn chứ có phải lề đườbg đâu. Quá thất vọng 👎"
