,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
571,Gà Rán KFC - Nguyễn Văn Giai,Dung,https://www.foody.vn/thanh-vien/lengkengchuonggio.w.5,7.2,19/09/2017 ,Kfc,Món mới - Kacchiato
572,Gà Rán KFC - Nguyễn Văn Giai,Dung,https://www.foody.vn/thanh-vien/lengkengchuonggio.w.5,7.6,19/09/2017 ,Chizza,Món mới - mì ý spagetti
573,Gà Rán KFC - Nguyễn Văn Giai,Huệ Nguyễn,https://www.foody.vn/thanh-vien/testgamevt,6.8,20/04/2017 ,Ăn sáng bằng bánh trứng :),"Hnay thử món mới: Chizza.
Mình đi 2 người nên gọi Combo: 136k
Combo này ăn 2 người là vừa, k quá no.
Gà khỏi nói he.
Gà xiên thì ngon nha. Chỉ có 2 xiên thôi nhưng gia vị ướp đủ, mình thích gà xiên.
Chizza thì nho nhỏ thôi. Là gà phủ lên phô mai. Theo mình thì phô mai hơi khô. Ăn vào thì cũng được, vị lạ 1 chút. Nếu mua riêng thì tận 69k / Chizza, giá này so với phần chizza thì mình thấy mắc! Mua combo lợi hơn.
Combo này ăn tối 2 người nhẹ nhàng là ok nhất!"
574,Gà Rán KFC - Nguyễn Văn Giai,Minh Đỗ,https://www.foody.vn/thanh-vien/ddminh24h,8.6,07/09/2016 ,Khuyến mãi 99k được 5 món,"Sáng nay tự nhiên thèm bánh tart trứng của KFC quá nên tạt vào tiệm gần nhà nhất là ở đây để mua 1 cái :)
- Vị trí: ngay ngã 4 Nguyễn Huy Tự và Bùi Hữu Nghĩa.
- Không gian: có 2 lầu, khá rộng, trang trí theo kiểu truyền thống KFC
- Giá cả: tart trứng 15k 1 cái, 45k 4 cái
- Phục vụ: rất ok, có mở cửa cho khách và cảm ơn khách dù mua ít.
Hôm nay mình mua:
+ Bánh tart trứng (15k): bánh mới ra lò còn nóng hổi, cơ mà chưa ăn liền nên lúc mình ăn bi nguội, tiếc ghê ^^, bánh dùng vỏ ngàn lớp giòn xốp, phần nhân béo thơm rất tuyệt.
Nói chung là thích bánh này của KFC :)"
575,Gà Rán KFC - Nguyễn Văn Giai,Minh Đỗ,https://www.foody.vn/thanh-vien/ddminh24h,8.0,15/08/2016 ,KFC - Nguyễn Văn Giai,"Chiều thứ 2 - 15.08.2016

Thấy bên KFC đang có chương trình khuyến mãi khủng 99k được tới 5 món (3 miếng gà lớn + 1 gà popcorn + 1 hambuger zinger) nên tranh thủ đi ăn liền cho nóng.
Chi nhánh này có vị trí tuy cũng là ngã 4 nhưng không đắc địa, ngay chân cầu Bùi Hữu Nghĩa nên view không đẹp. Không gian thì khá rộng và mát, có 2 tầng lầu nên không sợ bị ồn, tầng 2 có view ngắm ngã tư và cầu.
Nhân viên phục vụ ok, có chào và cảm ơn khách, mình dặn không lấy đùi và xin thêm tương cà đều vui vẻ thực hiện, có điều khi đưa hàng mang về cho khách thì bắt khách tự tới lấy (bên Lotteria thì nhân viên đưa tận tay luôn). Bảo vệ bình thường, không vui vẻ, không dắt xe cho khách, giữ xe free.
Giá cả thì bình thường, nếu không có mấy khuyến mãi thì mình thấy đắt vì đây thực chất chỉ là junk food mà thôi. Hôm nay ngoài kêu theo khuyến mãi ra mình còn kêu thêm 4 eggtart:
- 4 eggtart (15k 1 cái, 45k 4 cái): bánh nóng rất ngon, vỏ ngàn lớp giòn xốp, phần nhân trứng thơm mềm.
- 99k gà popcorn: ăn dở, ít gà nhiều bột, khô.
- 99k 3 cục gà lớn: ăn ngon, nóng giòn, thịt không bị ẩm bên trong, không ngấy mỡ.
- 99k hambuger zinger + 1 add-on cheese (thêm 4k): mình lựa gà thay vì tôm, cục gà không xương lớn, có rau ăn kèm rất ngon, ăn không thấy mùi phô mai 4k đâu hết.
Nói chung thì KFC chất lượng đảm bảo rồi, ý chính ở đây là lâu lâu được cái promotion rẻ nên mới ăn vì mình đang ăn kiêng nên hạn chế dầu mỡ, khi nào có khuyến mãi nữa mới dám ăn tiếp.

Tổng thiệt hại: 148k"
576,Gà Rán KFC - Nguyễn Văn Giai,Thủy Nguyễn Thị Bích,https://www.foody.vn/thanh-vien/nnanthuy,8.8,03/12/2015 ,KFC - Nguyễn Văn Giai,"Bé con nhà mình rất thích ăn ở KFC. Sinh nhật vừa rồi mình đã tổ chức ở KFC Nguyễn Văn Giai. Ở đây có không gian rộng và không quá đông như các chi nhánh khác. Mình mua gói tổ chức sinh nhật nên có đủ từ trang trí, bong bóng, người quản trò, gà chicky. Hình như con nít đứa nào cũng thích ăn ở đây, có lẽ vì tiện lợi, ăn nhanh, vừa ăn vừa chơi được. Còn người lớn nhất là người lớn tuổi thì không thích mấy món này cho lắm. Nên được cái này mất cái kia, thôi thì sinh nhật con thì ưu tiên cho con và bạn bè của con vậy. Nhân viên phục vụ rất nhiệt tình, vui vẻ đặc biệt là em hoạt náo viên luôn bày ra nhiều trò nên các bé rất thích!"
577,Gà Rán KFC - Nguyễn Văn Giai,Đại bàng biển,https://www.foody.vn/thanh-vien/daibangbien.ly,7.4,19/11/2014 ,View đẹp,"Không gian trong quán thoải mái. Nhân viên phục vụ nhiệt tình. Quán sạch sẽ.
Ở KFC thì luôn có chương trình khuyến mãi hàng tuần. Chất lượng món ăn luôn đảm bảo nên mình luôn thích ăn đồ ăn ở đây. Bánh trứng ngon, vị béo ngậy và thơm, giòn tan. Ngày thứ 3 có chương trình giảm giá mua 4 bánh trứng chỉ có 30k (bình thường là 15k/bánh)."
578,Gà Rán KFC - Nguyễn Văn Giai,Cindy LyLy.,https://www.foody.vn/thanh-vien/silverstar9004,7.0,15/10/2014 ,Thu 4 giảm 40%,"Tuy quán không nằm ở trên đường lớn và tên đường hơi khó tìm nhưng quán có vị trí ngay ngã 4. Có 1 lầu, không gian rộng rãi, thoáng mát. Nhân viên luôn lau dọn kỹ. Phục vụ tạm được.
Chất lượng và giá cả gà rán KFC thì chỗ nào cũng giống nhau, ngon."
579,Gà Rán KFC - Nguyễn Văn Giai,Yu Yu,https://www.foody.vn/thanh-vien/ngocjiang,7.8,25/06/2014 ,Thu5 giam gia 50%,"Mình chọn gà popcorn vừa, giá 24k thêm 2k để chọn vị BBQ thơm hơn.

Xưa giờ vào KFC toàn ăn gà truyền thống, hôm nay có khuyến mãi nên được dịp ăn thử.

Gà viên nhỏ vừa ăn như đúng vs tên popcorn, giòn, viên nhỏ vừa ăn ngon ko ngán. Nói chung là ngon, ăn được.

Ăn xong gà, mình mua bánh trứng đem về. KFC lun co chương trình mua 3 tặng 1, 15k/ bánh. Bánh trứng ở KFC thì luôn ngon, trứng mềm thơm, da bánh xốp giòn. Bánh lun nóng"
580,Gà Rán KFC - Nguyễn Văn Giai,Yu Yu,https://www.foody.vn/thanh-vien/ngocjiang,9.2,19/06/2014 ,Phục vụ lúc tốt lúc không,"Tận dùng ngày giảm giá nên đi ăn :)
thứ 5 đươc giảm 50% theo menu của KFC.

Mình order cơm gà quay Flava, 1 ly nước ngọt và khoai tây lắc vị phô mai. Tỗng chi phí là 40k, giá rẻ so với bình thường

Phần gà quay Flava để trong giấy bạc, xé ra thấy hơi nhỏ. Vị gà ướp vừa ăn, nhưng vẫn ko ngon bằng gà chiên loại truyền thống.

Khoai tây lắc cho 1 gói pho mai để lắc khoai tay lên nhưng vừa ăn cơm xong chuyển qua khoai là khoai bị mềm vì mới chiên xong để trong túi giấy. Có 2 vị nhe các ban cheese và wasabi. Mình cảm thấy khoai tây lắc vị cheese không ngon bằng Lotteria.

Ăn phần cơm trưa thất vọng nên tối mình quyết phải ăn phần cơm gà truyền thống cho được. Ăn phần này mình cảm thấy rất hài lòng. 1 miếng ức gà chiên giòn cay và phần cơm ( cơm cũng nhiều hơn phần gà quay, ko bík là do nhân viên hay phần ăn như vậy!?), có nướt sauce va 1 ít dưa leo. Phần ăn như vậy giá 20k là quá tuyệt 😊.

Dù sao mình cũng cám ơn cửa hàng KFC rất nhiều vì đã có những chương trình khuyến mãi.

Các bạn cũng tranh thủ đi ăn đi nhé..."
581,Gà Rán KFC - Ngô Quyền,Hung A Hung,https://www.foody.vn/thanh-vien/foodee_zsi8cql7,3.4,3h ,Gà Rán KFC -***,"Hướng dẩn rất tốt nhủng khâu giao hàng quá kém . đặt món từ 19h11 tới 19h57p mới giao tới 46p trong khi đó nhà khách hàng cách địa diểm cua hang chua toi 5p . nhìn chung cửa hàng không tính việc cải thiện đánh giá khách hàng , 31 bình luân mà chỉ có 6đ . cá nhân tôi cảm thấy nhân viên nhiệt tình nhưng bộ phận giao hàng có vấn đề rất lớn ,giao trể không 1 lời xin lỗi khách hàng , khi khách hàng gọi điện lại cho cửa hàng ko 1 ai bắt máy thật sự nể phục của hàng goi 4 cũng không nghe , quản lý cửa hàng chắc đang bận chơi điện thoại :) .. ko nâng cao hình ảnh và chất lượng dịch vụ tôi nghĩ sẽ còn vô số đánh giá kém và hình tượng cửa hàng đi xuống là tất nhiên."
582,Gà Rán KFC - Ngô Quyền,Kami Neko,https://www.foody.vn/thanh-vien/lamxuongdat09,2.6,25/09/2022 ,Thức ăn không chín,"Ăn KFC chi nhánh***Q.5 đã lâu, nay mình order tầm 20h21 phút và yêu cầu lấy gà truyền thống, kết quả thì mọi người đã thấy trong hình rồi đó, Đồ ăn không chín, làm mình đau bụng suốt cả đêm. Thái độ nhân viên thì không được thân thiện lắm. Thôi thì chấm dứt lun tình eo dành cho KFC vậy. Mình ăn ở quán này từ thời 2012 tới giờ trúng thực từ quán này cũng 2 lần 😂 đây là lần 2."
583,Gà Rán KFC - Ngô Quyền,Xuân Nguyễn,https://www.foody.vn/thanh-vien/greenthanh,5.8,24/11/2019 ,Khá thất vọng,"Lâu rồi không ăn KFC ở đây, hôm nay mình quay lại. Trong quầy có 3 máy tính tiền hoạt động mà dãy 1 và dãy 2 đều có 1 anh đang xếp hàng nên mình đứng ở dãy 3. Trong quá trình đợi thì mình nghe 2 anh kia bảo là đợi nãy giờ mà chỉ thấy nhân viên loay hoay ở quầy xếp gà (ngay sau máy tính tiền dãy 2), không thấy nhân viên ra máy tính tiền hỏi khách đặt món, mình đã thấy hơi hoang mang. Lúc này có 2 chị dẫn theo 3 bé vào trồi lên dãy 3, đẩy mình qua dãy 2, thành người thứ 2 của dãy 2, mình đã nhịn. Sau đó 1 bé nhân viên từ quầy xếp gà đi đến đứng ở máy tính tiền dãy 2 (dãy 1 và 3 vẫn không có nhân viên), thực hiện order cho anh đến trước, anh ở dãy 1 mua mang về và đến trước nên khi anh qua dãy 2 thì mình nhường. Anh này mua xong, mình vừa nói ""Cho mình 4 bánh trứng mang về"" thì 1 chị trong 2 chị ở dãy 3 bảo ""Cho chị order đi em"". Những tưởng bé nhân viên sẽ đặt món cho mình hoặc nói 1 câu công bằng là mình đến và xếp hàng trước (bé chứng kiến từ đầu lúc còn 2 anh kia mà),tuy nhiên bé nhân viên lại nói với mình ""Chị đợi đi,mấy chị này đến trước"". Mình sửng sốt, cảm thấy bé nhân viên đảo ngược trật tự 180 độ. Mình nghĩ dù gọi món mình cũng sẽ ăn không vô nổi nên đành nói ""Em nói vậy thì chị về vậy. Cảm ơn em nhiều vì lần này nhé"".
Chắc chắn không quay lại vì thái độ nhân viên ở đây."
584,Gà Rán KFC - Ngô Quyền,Phúc Lê,https://www.foody.vn/thanh-vien/taurusblue2005,2.0,11/03/2019 ,Gà Rán KFC - Ngô Quyền,"Gói gọn trong 1 từ : "" TỆ ""
nhân viên dễ thương , thân thiện
Quản lí nhà hàng thì không thân thiện . khó chịu với khách hàng
máy lạnh có như không có"
585,Gà Rán KFC - Ngô Quyền,Thy Nguyễn,https://www.foody.vn/thanh-vien/Npdthy,7.6,07/12/2018 ,"Ngon, rẻ, vệ sinh","▪️Gà mới, nóng và giòn
▪️Rau tươi, được rửa kỹ
▪️Nhân viên thân thiện
▪️Gói mang về cho tương, muỗng nĩa và giầy đầy đủ"
586,Gà Rán KFC - Ngô Quyền,Lệ Vương,https://www.foody.vn/thanh-vien/lvng2669,1.8,01/11/2018 ,KFC - Ngô Quyền,"Gà lạnh tanh
Phục vụ thì lại không ghi đơn theo kiểu ai đến trước thì ghi trước
Máy lạnh không mở
Tương cà / ớt không refill đầy đủ"
587,Gà Rán KFC - Ngô Quyền,Mỹ Phương,https://www.foody.vn/thanh-vien/m.phuong1012,9.2,03/09/2018 ,KFC - Ngô Quyền,"Đang có chương trình khuyến mãi món ăn trưa chỉ 25k áp dụng từ thứ 2 tới thứ 6 từ 10h sáng tới 2h chiều, mình có thử bơ gơ tôm và cơm gà quay. Bơ gơ ngon nhưng hơi ít, ăn trưa 2 cái mới no, với giá 25k thì quá ổn. Cơm gà quay mình để ý nhiều người order nên rất nhanh hết. Nếu chậm chân thì bạn đành phải đổi món khác. Cơm gà rất đáng ăn, vừa có cơm, xà lách dưa leo cà chua, đặc biệt là gà quay trong giấy bạc cực ngon, phần cơm với con gái vừa đủ, chắc con trai phải ăn 2 phần :))"
588,Gà Rán KFC - Ngô Quyền,Nhật Linh Trần Hoàng,https://www.foody.vn/thanh-vien/tranhoang.nhatlinh,7.6,06/08/2018 ,KFC - Ngô Quyền,"Vị trí: ngay ngã tư ng trãi ngô quyền nè, gần dh y dược nên mình bắt gặp mấy bạn sinh viên hoài luôn
Ko gian: cũng xuống cấp bớt r đó chứ. Ko đến nỗi quá đông. Wifi chấp nhận đc
Phục vụ: order r đợi ở quầy lấy luôn nha
Chất lượng; cơm tryaw 25k ở kfc hot quá hot luôn í, với cả chương trình thứ 5 3 miếng gà 55k nữa. Cơm trưa đc chọn đùi hay cánh hay ức tùy thích nha, miễn có sẵn. Phần ăn lưng bụng nam nha. Gà giòn rụm, mướt chứ ko bị khô"
589,Gà Rán KFC - Ngô Quyền,Ngoc Han Luu,https://www.foody.vn/thanh-vien/ngochan33883575,9.4,30/06/2018 ,KFC - Ngô Quyền,Thích ly kacchiato nhất ngon lắm luôn
590,Gà Rán KFC - Ngô Quyền,Vy,https://www.foody.vn/thanh-vien/southern.lights,3.2,28/05/2018 ,Tệ,"Chưa bao giờ ăn chi nhánh kfc nào tệ như vậy. Phần ăn 59k mà dọn ra có chút xíu, đã vậy tương thì ko có, hỏi thì nhân viên bảo hết rồi, đi xuống dưới lấy. Cùng hệ thống kfc mà ở đây ko có gà vảy bắp bơ, chỉ có gà giòn cay và truyền thống thôi. Không gian, máy lạnh thì nóng nực. Nói chung là tệ."
591,Gà Rán KFC - Ngô Quyền,Phương Phạm,https://www.foody.vn/thanh-vien/shadowgirl278,1.8,18/05/2018 ,Bad delivery service,"Đặt giao hàng hẹn 45', mình ok. Hơn 1 tiếng vẫn chưa giao tới, mình gọi thì cứ bảo đang giao 5-10' nữa tới, mình gọi 3 lần, lần nào cũng hẹn 5-10' hết. Đến lúc giao hàng thì ko có muỗng nĩa, mình có đặt salad thì lấy hàng mới nói là hết, vậy mà cũng ko báo lại từ đầu. Cơm thì nhão như cháo, mình đặt hàng đã nhấn mạnh là gà quay tiêu vì lần trước đã sai rồi. Vậy mà lần này cả 3 phần đều KHÔNG CÓ TIÊU. Bình thường có rau và dưa leo, cà chua kèm theo cơm nhưng lần này chỉ có cà- chua- rất- chín. Gần chỗ mình có rất nhiều cửa hàng KFC, nếu cửa hàng quá tải thì có thể linh động chuyển sang cửa hàng khác, hoặc báo với mình 1 tiếng để cancel. Đằng này bắt KH đợi để ăn 1 bữa ăn- không-ra- gì. Chắc chắn sẽ không đặt hàng ở KFC 1 lần nào nữa."
592,Gà Rán KFC - Ngô Quyền,Phương Chi,https://www.foody.vn/thanh-vien/vuthaiphuongchi21,6.4,25/02/2018 ,KFC - Ngô Quyền,"Chi nhánh này nằm ở chỗ cũng dễ tìm, không gian thoải mái. Mấy bạn nhân viên cũng nhiệt tình, vui vẻ, gọi món có cũng nhanh nữa 💋gà ở đây làm ăn ngon, tuy rằng ko phải giòn như những nơi khác nhưng mà được cái mềm 😘 kem ở đây bán ăn cũng ok lắm. Giá cả thì hợp lí luôn. Phần đó thì mình ko nhớ giá là bao nhiêu nhưng mà cũng ok à ko đắt đâu >< mà ăn no căng luôn, miếng gà to nữa 😍"
593,Gà Rán KFC - Ngô Quyền,Trung Nguyen,https://www.foody.vn/thanh-vien/edwin_vandersar_mu,3.4,13/09/2017 ,Chi nhánh tệ nhất,"Nhân viên chuẫn bị món thiếu dao muỗng nĩa cho khách, hẹn khách sẽ đem lên dùm cho khi ăn hết rồi thì vẫn chưa thấy mang lên, mặc dù khách đi sau người ta đã có dao muỗng nĩa rồi. Đồ ăn bình thường như bao chi nhánh khác, chi nhánh này khá tù túng, tầng lửng ám mùi dấm."
594,Gà Rán KFC - Ngô Quyền,sương lê,https://www.foody.vn/thanh-vien/lethusuong1208,3.6,12/09/2017 ,KFC - Ngô Quyền,"Gà ở đây ăn dở chưa từng thấy luôn, miếng gà mềm mà bủng bủng sao á, ko giòn tí nào , thái độ bạn thu ngân rất khó chịu không vui vẻ tí nào hết, yêu cầu làm phần gà giòn phải đợi 20 phút , mà thái độ của bạn khó chịu hiện rõ luôn, mình sẽ không bao giờ quay lại đây nữa"
595,Gà Rán KFC - Ngô Quyền,haidang tran,https://www.foody.vn/thanh-vien/tranhaidang2304,2.2,07/09/2017 ,Gà KFC dở tệ nhất từng ăn,"Gà theo trí nhớ của mình toàn bộ gà của KFC đều là gà giòn, cay hay không cay cũng đều có lớp da giòn tan.
Hôm vô địa chỉ ở Ngô Quyền ăn, gọi 1 phần combo, nhân viên lấy ra miếng gà với lớp da mềm nhũn và bảo gà truyền thống của KFC da đều mềm như vậy. Thua luôn. Ăn da mềm, có cả vị mặn ăn kinh không chịu đc, thịt thì bở bùng bục bỏ nguyên 1 phần ăn.
Chi nhánh này cực ít khách, gà chiên chắc để lâu nên ko giòn, da ngả sang màu nâu nhìn tệ kinh khủng. Muốn ăn gà mới thì yêu cầu làm mới da giòn, chờ 20p.
Thái độ nhân viên rất chíu khọ, gây bực bôi cho khách hàng."
596,Gà Rán KFC - Ngô Quyền,Lien Khong,https://www.foody.vn/thanh-vien/khonglien123,7.4,29/07/2017 ,Thứ tư 19k/miếng gà,"Quán nằm ngay ngã tư Ngô Quyền giao với Nguyễn Trãi.
Không gian dưới lầu cũng được, mát mẻ, bàn ghế ngồi thoải mái. Nhân viên vui vẻ, chuyên nghiệp.
Đang có chương trình khuyến mãi thứ tư chỉ có 19k/miếng gà tới hết tháng 8. Áp dụng khi mua từ 2 miếng trở lên.
Mình đi hôm thứ 4, mua 3 miếng gà giòn cay mang về, tổng cộng 57k. Nhân viên đưa cho mình 3 gói tương cà và 2 gói tương ớt, ăn cũng vừa đủ. Hộp đựng lịch sự, chạy về tới nhà tầm 15 phút gà vẫn còn giòn. Gà ngon, lớp vỏ bên ngoài giòn, bên trong thịt mềm, không bị khô, rất thấm gia vị."
597,Gà Rán KFC - Ngô Quyền,FoDyNy,https://www.foody.vn/thanh-vien/0961304623,7.0,24/07/2017 ,🍉🍖🍗🍔🍟🍕🌭,Trưa ghé kfc mua về ăn....Khôg gian ở kfc này có lầu .nhưg nhà kiến trúc xưa cải tạo lợi nên ẩm thắp ngột ngạt ..phục vụ món ăn ok
598,Gà Rán KFC - Ngô Quyền,Tài Kha,https://www.foody.vn/thanh-vien/khanghiatai,7.6,30/06/2017 ,KFC - Ngô Quyền,"Cửa hàng kfc này gần nhà mình. Bữa trưa chủ nhật đói bụng qua mua cơm về nhà ăn. Thấy nhân viên phục vụ ở đây nhiệt tình, do mình ăn hơi trễ nên lúc đến có mình mình chờ mua nên thức ăn ra rất nhanh. Cơm gà mua về ăn ngon, nhưng mà tương ớt mang về hơi ngọt. Miếng gà giòn cay."
599,Gà Rán KFC - Ngô Quyền,Nhật Linh Trần Hoàng,https://www.foody.vn/thanh-vien/tranhoang.nhatlinh,6.4,29/03/2017 ,KFC - Ngô Quyền,"Tới chi nhánh lúc 9h hơn tí thì chú bảo vệ kêu chưa mở cửa đâu con :)))) lần khác tới chú nhớ mặt luôn, chú vui vẻ nhiệt tình
Không gian: dưới đất thì ồn, trên lầu thì cảm giác hơi ẩm thấp một chút, nhạc cũng ko mở volume quá lớn, mình thấy cũng có nhiều bàn trẻ đến đây học nhóm
Lần này mình tới chủ yếu là vì muốn thử món mới của KFC, chizza mà thấy quảng cáo đế bánh toàn gà gì đó
1 phần chizza 69k, đặt trong hộp giấy cũng to to, khi mở hộp ra thì mình mới thấy thất vọng :v miếng gà bé bằng cái lòng bàn tay, là phàn má gà róc xương ra chiên có phủ lớp phô mai mỏng tanh ở trên thôi, topping là hành tây và ớt chuông :v :v Gà thì cũng giòn ngon ko khô, là loại gà cay nhé nhưng thôi chắc ko ăn lại nữa, chizza chẳng có gì đặc biệt, giá vậy là cao"
600,Gà Rán KFC - Ngô Quyền,Chii Chii,https://www.foody.vn/thanh-vien/bi.shine_1995,8.4,18/03/2017 ,Ngon,"Đã từng ăn rất nhiều chi nhánh KFC ở SG nhưng này là chi nhánh mình ưng nhất về chất lượng gà, ăn rất thấm vị, mỗi lần thèm KFC là mình phải lội từ tuốt dưới Bình Tân lên chỉ để ăn gà ở đây :'))
Nhân viên nhiệt tình dễ thương, không gian không quá rộng nhưng thoải mái. Ăn mấy năm nay ở đây rồi mà giờ mới review :))"
601,Gà Rán KFC - Ngô Quyền,Minh Đỗ,https://www.foody.vn/thanh-vien/ddminh24h,7.4,05/03/2017 ,KFC - Ngô Quyền,"Bữa đó đi ăn mì với bà bạn xong thì bị bể bánh xe nên ghé tiệm sửa xe gần đó, thấy đối diện có cái kfc nên vào mua bánh trứng ăn.
Không gian hơi hẹp xíu, nhân viên bình thường.
Mua 4 cái bánh trứng nóng hổi hết 45k, ngon và chất lượng, ngọt vừa, béo thơm vị trứng, vỏ ngàn lớp giòn tan."
602,Gà Rán KFC - Ngô Quyền,Zu Trần,https://www.foody.vn/thanh-vien/zu.lun3b,7.2,24/02/2017 ,KFC - Ngô Quyền,"Mình hay ăn Kfc ở đây với trần hưng đạo nhất, mình ăn set E gồm 4 miếng gà , 1 gà viên , 1 khoai và 2 nước 2 đứa ăn là no luôn. 1 set vậy là 175k cũng không mắc lắm. Gà vẫn giòn với thơm. Hihi dạo này thấy Kfc cũng nhiều combo mới lắm nhen mà giá cũng ổn.
Không gian quán cũng rộng, nằm ngay đèn xanh đèn đỏ nên cũng dễ tìm ngay góc ngô quyền nữa. Nhưng không gian có vẻ hơi cũ. Có máy lạnh nhưng nóng quá à. Nhân viên cũng bình thường giữ xe free. 😚"
603,Gà Rán KFC - Ngô Quyền,Linh Trần,https://www.foody.vn/thanh-vien/py.unique,7.0,18/09/2016 ,Ok,"Hôm qua có dẫn nhỏ e lại đây ăn, nói chung cũng ok,mà trời mưa nên k mở máy lạnh hay s mà nóng quá 😥😥😥 , quán đang có promotion khảo sát đc tặng kem nhưng nhân viên k thông báo lúc mình xuống đưa số trúng thưởng thì nhân viên k giải thích phần thưởng là gì , hỏi mình ăn kem phủ socola hay vani mình nói socola mình tưởng cho lần sau ai dè làm lun vì mình chưa mún ăn , mình cảm thấy k thích thái độ của bạn cashier tí nào . Giá cũng ok , nhân viên phục vụ tốt."
604,Gà Rán KFC - Ngô Quyền,Hoa,https://www.foody.vn/thanh-vien/KieuHoa95,6.0,26/07/2016 ,Phục vụ quá tệ,Hôm qua gọi điện đặt hàng mà tìm số điện thoại bàn của chi nhánh này k có. Mình mới gọi cho bên giao hàng nhờ ảnh đặt dùm mình hẹn 22h chính mình sẽ đến lấy do chỗ mình làm gần đó. Đặt và cho sdt xong. Đến 22h mình đến chị quản lý thái độ dửng dưng trả lời mình là gọi mình không được nên chị không làm phần ăn cho mình. Mình kêu đọc lại số điện thoại thì đọc qua loa nói k nhớ. Mình cũng k làm lớn chuyện gì đành ra về. Về nghĩ lại mới thấy nếu a giao hàng gọi cho bên chỉ.đặt hàng phần ăn sẽ đọc sdt của mình chỉ phải lấy giấy viết ghi lại chứ sao lúc mình yêu cầu đọc thì nói k biết. Giả sử là do đọc lộn số đi nữa thì khi khách ngta đến cũng phải nói sao cho ngta vừa lòng. Chứ còn chị quản lý thì dửng dưng theo kiểu k phải lỗi của mình thì mình k có chịu trách nhiệm.
605,Gà Rán KFC - Ngô Quyền,phuongpham,https://www.foody.vn/thanh-vien/phuongmaketz,8.0,15/09/2015 ,KFC - Ngô Quyền,"Kêu 1 phẩn gà giòn húng quế 139k 2 người ăn no lun. Nhân viên nhiệt tình, kết chỗ này lắm"
606,Gà Rán KFC - Ngô Quyền,Thanh Hằng Võ,https://www.foody.vn/thanh-vien/thanhhngv5202,6.8,08/09/2015 ,KFC - Ngô Quyền,"Đã ăn ở đây nhiều lần. Không hiểu sao mà 2 lần mình gọi cơm gà phile mở giấy bạc ra đều bị khét😠. Nói chung là ổn, gà ăn vẫn rất ngon. Đặc biệt thích thanh cá😁😁😀"
607,Gà Rán KFC - Ngô Quyền,Lily Liang,https://www.foody.vn/thanh-vien/glassmask92,5.0,03/04/2015 ,Không ngon lắm,"Mình kêu combo gà giòn không xương , món này đắt lắm hay sao ah mà lần nào lại cũng phải đợi chiên 15 phút , gà mềm nhưng lạt không ngon lắm"
608,Gà Rán KFC - Ngô Quyền,Nờ Ngânn Ngânn,https://www.foody.vn/thanh-vien/poz.situpit,6.6,04/02/2015 ,KFC - Ngô Quyền,"Đã ăn ở đây nhiều lần, nhân viên nhiệt tình, thỉh thoảng phải đợi đồ ăn lâu. Gà ở đây ngon hơn những chỗ khác, đậm đà tới bên trong thịt 😂👌"
609,Gà Rán KFC - Ngô Quyền,Thanhtuyen Pham,https://www.foody.vn/thanh-vien/phamthanhtuyen242,6.6,27/12/2014 ,"Phần ăn trưa rẻ, bánh trứng ngon","Mình gọi hai phần ăn trưa: cơm gà nướng phile và cơm gà truyền thống.
Gà nướng phile được gói trong giấy bạc mở ra còn nóng hổi, thịt mềm, ướp ngon.
Cơm gà truyền thống: gà chiên giòn, vừa ăn
Điểm trừ là cơm và canh nguội, không nóng hổi như mấy chỗ khác.
Bánh trứng xốp xốp, lòng trứng thơm, béo, mịn ăn đã. Mua ba được tặng thêm một.
Giá vừa. Cơm 35.000/phần. Thêm súp thêm 10000. Bánh trứng 15000/cái
Nhân viên nhanh nhẹn."
610,Gà Rán KFC - Ngô Quyền,Mỹ huê Ngô,https://www.foody.vn/thanh-vien/01203950303,7.0,29/11/2014 ,KFC,"Lần nào tới đây ăn cũn rất đông và ồn ào
Nhưng hôm nay bù lại là phục vụ rất nhanh mà nhân viên tính tiền lâu qá .
Phần cơm 29k khá ngon
Krushers việt quốc nhìn đẹp,uống rất ngon còn có việt quốc nhai có thêm kem nữa 😝😝"
611,Gà Rán KFC - Ngô Quyền,Heoo Lun,https://www.foody.vn/thanh-vien/foodee_ykbkq7ki,6.0,24/02/2014 ,KFC - Ngô Quyền,"gà ở đây cũng giống như nhũng kfc khác nhưng có điều gà k được nóng giòn. Đi ngay dịp khuyến mãi ăn 3 miếng gà tặng 1 cái xô :)) dễ thương và xách cũng gọn gàng
nhân viên thì vui vẻ phục vụ nhiệt tình xin thêm mấy bịch tương ót cũng ok luôn :)"
612,Gà Rán KFC - Ngô Quyền,sang,https://www.foody.vn/thanh-vien/sangnguyen993,6.4,24/11/2013 ,Quán mang lại cảm giác ấm cúng và thân thiện,"Gà thì ngon, bánh trứng ngon, 2 món mà mình thích nhất, ăn nhiều chắc mập ú quá. Hi mà không ăn không được ngon mà sao bỏ qua được."
